shipment_id,ship_date_key,delivery_date_key,product_id,facility_id,customer_id,quantity,carrier,status,shipping_cost,total_weight_kg,tracking_number,delay_reason
5436,499,514,8,5,2,5544,FedEx International,Delivered,1675.38,304.92,BOAT5278473073,
5437,329,339,6,5,1,4576,FedEx International,In Transit,1259.29,196.77,BOAT4752604132,
5438,728,731,13,4,4,1192,CMA CGM,Delivered,1849.73,286.08,BOAT8393738026,
5439,411,427,5,4,5,216,DB Schenker,Delayed,38.3,10.8,BOAT2863821617,Carrier Capacity
5440,408,420,3,6,1,3920,DHL Express,Delivered,1155.85,164.64,BOAT2602686949,
5441,572,584,1,4,2,2984,C.H. Robinson,Delivered,885.47,134.28,BOAT7179070927,
5442,1,6,15,6,2,128,C.H. Robinson,Delivered,11.03,5.76,BOAT3490284248,
5443,150,176,4,4,2,1664,UPS Worldwide,Delivered,693.84,66.56,BOAT7563934831,
5444,285,295,14,4,3,248,DB Schenker,Delivered,68.3,54.56,BOAT9089741112,
5445,639,645,13,5,4,440,Maersk Line,Delivered,174.79,105.6,BOAT1898621667,
5446,414,434,13,1,2,2200,DB Schenker,Delayed,2439.3,528.0,BOAT8416004004,Weather Disruption
5447,385,396,10,6,1,360,Kuehne+Nagel,Delivered,5084.19,1152.0,BOAT3697393666,
5448,169,186,10,4,1,6096,DB Schenker,Delivered,113527.47,19507.2,BOAT2451958384,
5449,234,241,12,3,5,5440,Kuehne+Nagel,Delivered,8849.4,1904.0,BOAT1666088303,
5450,392,410,15,1,5,544,DB Schenker,Delivered,39.42,24.48,BOAT5215993101,
5451,258,271,15,4,4,568,CMA CGM,Delivered,29.14,25.56,BOAT6901224475,
5452,161,170,6,5,3,3128,UPS Worldwide,Delivered,696.03,134.5,BOAT5686767165,
5453,67,79,4,5,4,2248,Maersk Line,Delivered,583.0,89.92,BOAT6149049854,
5454,194,199,13,4,5,80,Maersk Line,Delivered,36.8,19.2,BOAT4098718631,
5455,411,436,8,5,3,200,DB Schenker,Delivered,67.16,11.0,BOAT9821850846,
5456,596,604,2,2,4,4824,C.H. Robinson,Delivered,1375.04,217.08,BOAT4139643601,
5457,345,350,6,3,3,4096,DHL Express,In Transit,754.84,176.13,BOAT6030573779,
5458,224,245,11,5,1,3784,UPS Worldwide,In Transit,66291.21,7946.4,BOAT1756380491,
5459,694,708,13,1,2,208,DHL Express,Delivered,68.73,49.92,BOAT6345591379,
5460,215,227,1,3,5,3520,C.H. Robinson,Delivered,634.31,158.4,BOAT7468848141,
5461,208,217,1,3,4,4312,DHL Express,Delivered,1018.87,194.04,BOAT3144844030,
5462,439,457,11,4,5,6240,DHL Express,Delivered,86157.17,13104.0,BOAT4003203159,
5463,161,166,3,3,4,3896,FedEx International,Delivered,768.22,163.63,BOAT2984880505,
5464,46,59,5,1,4,272,Maersk Line,Delivered,47.62,13.6,BOAT4632756484,
5465,666,671,11,4,4,3376,FedEx International,In Transit,26025.18,7089.6,BOAT1636388981,
5466,686,701,6,5,2,4280,XPO Logistics,Delayed,1356.58,184.04,BOAT4111738854,Security Check
5467,351,372,14,2,5,1552,Maersk Line,Delivered,2653.56,341.44,BOAT5027209584,
5468,644,652,11,4,5,248,Maersk Line,In Transit,1162.63,520.8,BOAT3241327298,
5469,731,731,8,3,1,4960,CMA CGM,Delivered,2797.17,272.8,BOAT9819202233,
5470,273,278,12,6,4,5816,C.H. Robinson,Delivered,9939.76,2035.6,BOAT6552148592,
5471,22,29,4,5,1,4304,XPO Logistics,Delivered,1083.8,172.16,BOAT2317199963,
5472,252,273,4,3,2,10968,FedEx International,In Transit,3363.69,438.72,BOAT8860660690,
5473,348,357,1,4,4,6016,Kuehne+Nagel,Delivered,1518.61,270.72,BOAT9460820534,
5474,108,130,5,4,5,4576,DHL Express,In Transit,1850.49,228.8,BOAT2522371162,
5475,240,246,14,1,4,4728,DHL Express,Delivered,5819.82,1040.16,BOAT1165966075,
5476,160,167,2,4,1,5584,Maersk Line,Delivered,1249.42,251.28,BOAT4659506237,
5477,556,563,12,2,4,5312,FedEx International,Processing,6529.65,1859.2,BOAT8670234637,
5478,160,174,4,6,5,640,DB Schenker,Delivered,142.56,25.6,BOAT6684563501,
5479,134,156,4,4,1,4712,XPO Logistics,Delayed,1829.57,188.48,BOAT3555573777,Port Congestion
5480,440,449,6,3,2,720,FedEx International,Delivered,63.3,30.96,BOAT9041049100,
5481,461,473,2,2,4,1136,DB Schenker,Delivered,210.38,51.12,BOAT2256568986,
5482,466,479,15,4,3,288,UPS Worldwide,Delivered,22.98,12.96,BOAT2949411746,
5483,693,704,2,2,2,2864,FedEx International,Delivered,649.81,128.88,BOAT3631684921,
5484,388,416,1,3,5,3672,UPS Worldwide,Delivered,1433.57,165.24,BOAT4031358356,
5485,60,77,15,5,5,2472,Maersk Line,Delivered,669.87,111.24,BOAT2403292229,
5486,129,136,2,2,5,7376,UPS Worldwide,Delivered,1375.89,331.92,BOAT5867115787,
5487,267,286,10,4,2,368,DHL Express,Delivered,3144.9,1177.6,BOAT7080817683,
5488,466,487,1,2,3,5240,DHL Express,Delivered,1312.19,235.8,BOAT8316469092,
5489,36,54,12,4,5,128,Kuehne+Nagel,Delayed,210.56,44.8,BOAT8674090550,Security Check
5490,712,731,15,5,1,4296,Maersk Line,Delivered,1797.84,193.32,BOAT6306242253,
5491,262,289,9,3,1,4936,Maersk Line,Delivered,1697.94,246.8,BOAT7111598446,
5492,601,612,15,3,2,312,XPO Logistics,Delivered,18.79,14.04,BOAT5388409917,
5493,605,610,6,4,2,3904,XPO Logistics,In Transit,755.17,167.87,BOAT2794091902,
5494,84,105,6,1,5,5928,FedEx International,Delivered,1709.06,254.9,BOAT6778451921,
5495,460,466,10,3,4,904,DHL Express,In Transit,4557.61,2892.8,BOAT4391363260,
5496,550,566,10,3,2,4808,DB Schenker,Delayed,102973.44,15385.6,BOAT9571106713,Documentation Issue
5497,1,11,2,4,2,2344,XPO Logistics,Delivered,500.54,105.48,BOAT8716148660,
5498,5,14,10,5,1,6088,DB Schenker,Processing,116541.69,19481.6,BOAT5996332027,
5499,98,120,7,4,3,648,Maersk Line,Delivered,282.62,38.88,BOAT8919031666,
5500,323,333,2,4,1,9456,Maersk Line,In Transit,1832.6,425.52,BOAT5929365782,
5501,184,197,9,6,5,504,CMA CGM,Delivered,32.71,25.2,BOAT5132748903,
5502,28,45,3,3,3,1376,CMA CGM,In Transit,252.44,57.79,BOAT2304662961,
5503,149,165,6,1,3,864,DB Schenker,Delivered,53.01,37.15,BOAT8719088627,
5504,134,155,1,4,3,4336,Kuehne+Nagel,In Transit,2037.91,195.12,BOAT9427599472,
5505,258,264,13,6,3,144,DB Schenker,Delivered,78.74,34.56,BOAT4106167461,
5506,282,292,11,6,3,576,UPS Worldwide,In Transit,2748.73,1209.6,BOAT4694395672,
5507,563,572,13,1,2,2656,CMA CGM,Delivered,3694.21,637.44,BOAT7945206181,
5508,213,231,1,2,3,1536,DHL Express,Delivered,550.44,69.12,BOAT7399285156,
5509,144,160,13,1,3,800,CMA CGM,Delivered,378.46,192.0,BOAT1098207145,
5510,133,145,15,1,1,296,CMA CGM,Delivered,12.79,13.32,BOAT5237674983,
5511,682,697,14,4,2,5376,FedEx International,In Transit,8205.31,1182.72,BOAT3599338183,
5512,120,135,6,2,2,640,C.H. Robinson,Delivered,93.72,27.52,BOAT3877983230,
5513,309,324,7,1,2,296,FedEx International,Delivered,100.59,17.76,BOAT1022432663,
5514,183,192,7,5,4,968,DB Schenker,Delivered,350.22,58.08,BOAT3845006587,
5515,212,222,16,3,2,2824,DB Schenker,In Transit,599.34,141.2,BOAT4471191142,
5516,79,98,2,3,5,1680,CMA CGM,In Transit,409.92,75.6,BOAT6849802910,
5517,649,658,14,4,2,2936,DHL Express,Processing,3570.94,645.92,BOAT1593950408,
5518,196,208,3,1,5,3336,UPS Worldwide,Delivered,953.27,140.11,BOAT2283561030,
5519,481,494,5,3,5,712,UPS Worldwide,In Transit,62.97,35.6,BOAT4040676542,
5520,305,319,6,4,2,792,C.H. Robinson,Delivered,80.55,34.06,BOAT7897492498,
5521,439,464,8,5,2,1160,DHL Express,Delivered,445.17,63.8,BOAT1027687944,
5522,570,580,8,3,3,3448,DB Schenker,Delivered,1077.96,189.64,BOAT5908013850,
5523,358,378,9,5,1,5424,DHL Express,In Transit,2075.87,271.2,BOAT5592699091,
5524,494,514,5,6,3,488,C.H. Robinson,Delivered,20.76,24.4,BOAT2877182857,
5525,190,204,7,4,5,1576,Kuehne+Nagel,Delivered,307.5,94.56,BOAT7339769666,
5526,165,174,6,3,5,176,XPO Logistics,Delivered,33.01,7.57,BOAT9163870074,
5527,520,531,6,1,5,5432,FedEx International,Delivered,791.43,233.58,BOAT5629845675,
5528,570,588,3,6,2,2760,Maersk Line,In Transit,930.55,115.92,BOAT4931909251,
5529,583,592,8,4,4,5168,Maersk Line,Delivered,1384.65,284.24,BOAT8476992655,
5530,10,24,5,2,3,496,FedEx International,Delivered,48.49,24.8,BOAT7131412339,
5531,68,76,11,2,4,5000,Kuehne+Nagel,Delayed,30853.69,10500.0,BOAT9567716956,Mechanical Failure
5532,112,124,12,3,5,4568,XPO Logistics,Delivered,9231.38,1598.8,BOAT9720431949,
5533,363,370,3,4,1,4384,FedEx International,Delivered,821.46,184.13,BOAT3904488767,
5534,516,542,12,4,4,1144,FedEx International,Delivered,1949.5,400.4,BOAT5690586705,
5535,464,471,2,2,3,4440,XPO Logistics,Delivered,750.2,199.8,BOAT1176641498,
5536,657,676,11,2,3,624,Kuehne+Nagel,Delivered,949.06,1310.4,BOAT6240687080,
5537,686,693,9,5,1,656,DHL Express,Delivered,70.46,32.8,BOAT3139115705,
5538,122,143,13,3,2,152,CMA CGM,Delivered,58.24,36.48,BOAT5778844513,
5539,290,311,5,1,3,808,C.H. Robinson,Delivered,95.27,40.4,BOAT9554926719,
5540,283,295,9,5,2,800,CMA CGM,In Transit,76.74,40.0,BOAT3616591079,
5541,233,257,14,3,3,672,DHL Express,Delivered,912.82,147.84,BOAT6722332529,
5542,279,293,2,4,4,5112,DHL Express,Delivered,1044.47,230.04,BOAT8509224622,
5543,189,195,7,1,1,272,Maersk Line,In Transit,53.47,16.32,BOAT7252830343,
5544,641,651,3,3,1,4280,Kuehne+Nagel,Delivered,591.19,179.76,BOAT4697997702,
5545,569,586,15,1,1,4304,UPS Worldwide,Delivered,882.08,193.68,BOAT8111462348,
5546,465,474,4,5,1,3152,DHL Express,Delivered,550.04,126.08,BOAT1978276692,
5547,326,336,16,1,2,1528,XPO Logistics,In Transit,391.0,76.4,BOAT5839041919,
5548,669,678,3,6,2,1336,UPS Worldwide,Delivered,275.54,56.11,BOAT3649803910,
5549,437,448,5,4,3,4504,Kuehne+Nagel,Delivered,883.71,225.2,BOAT3873598930,
5550,43,68,16,4,4,3400,CMA CGM,Delivered,1282.4,170.0,BOAT6655951426,
5551,572,578,5,2,5,4672,CMA CGM,Delivered,1271.06,233.6,BOAT8980814913,
5552,513,534,7,1,2,632,C.H. Robinson,Delivered,77.58,37.92,BOAT5906684929,
5553,57,69,13,4,4,5512,DHL Express,Delivered,6746.37,1322.88,BOAT9818129919,
5554,185,205,9,3,3,832,Kuehne+Nagel,Delivered,130.52,41.6,BOAT4191164148,
5555,301,320,11,2,2,792,Maersk Line,Delayed,2615.59,1663.2,BOAT1628504006,Address Exception
5556,363,377,10,6,4,584,DB Schenker,Processing,2822.95,1868.8,BOAT8320462196,
5557,713,721,2,6,2,11664,XPO Logistics,Delivered,3018.66,524.88,BOAT8550439354,
5558,550,559,16,1,3,6824,UPS Worldwide,Delivered,1129.29,341.2,BOAT9151703536,
5559,226,244,3,4,1,2624,Kuehne+Nagel,Delivered,1017.16,110.21,BOAT5526677322,
5560,113,131,15,6,1,544,Maersk Line,Delayed,31.55,24.48,BOAT3344760063,Mechanical Failure
5561,218,229,16,2,1,11296,DB Schenker,Delivered,3753.98,564.8,BOAT5306240884,
5562,98,116,10,6,3,96,FedEx International,In Transit,2008.89,307.2,BOAT3496974333,
5563,111,116,3,2,4,12392,XPO Logistics,Delivered,2683.27,520.46,BOAT4955936127,
5564,717,729,2,1,1,3840,Kuehne+Nagel,In Transit,657.42,172.8,BOAT5432072664,
5565,30,44,6,4,2,144,XPO Logistics,Delivered,31.86,6.19,BOAT2920725536,
5566,431,441,12,2,1,728,DB Schenker,Delivered,468.05,254.8,BOAT9744774621,
5567,703,723,11,1,3,2936,CMA CGM,Delivered,50506.73,6165.6,BOAT8393874917,
5568,121,131,9,5,5,728,Maersk Line,Delivered,76.49,36.4,BOAT8789626093,
5569,281,287,10,5,2,752,FedEx International,Delivered,5107.44,2406.4,BOAT8553253769,
5570,260,267,13,6,3,376,DHL Express,Delivered,186.0,90.24,BOAT1743527360,
5571,701,706,14,2,5,4728,DB Schenker,Delivered,3833.28,1040.16,BOAT9192308914,
5572,263,284,13,6,1,5408,UPS Worldwide,In Transit,7817.52,1297.92,BOAT1983494749,
5573,283,291,3,3,1,3304,FedEx International,Delivered,893.76,138.77,BOAT5194893053,
5574,555,562,14,2,1,5736,CMA CGM,Delivered,4382.53,1261.92,BOAT1573789994,
5575,111,138,1,2,2,6208,UPS Worldwide,In Transit,2546.2,279.36,BOAT7565202981,
5576,61,76,12,6,4,4520,UPS Worldwide,In Transit,10469.23,1582.0,BOAT1929663946,
5577,308,322,12,4,2,3400,CMA CGM,Delivered,8802.61,1190.0,BOAT3621363801,
5578,533,546,2,2,5,408,DHL Express,Delivered,60.55,18.36,BOAT4386935047,
5579,302,315,9,2,1,280,Kuehne+Nagel,In Transit,38.24,14.0,BOAT9380184322,
5580,687,713,8,1,5,840,FedEx International,Delivered,78.33,46.2,BOAT1488530539,
5581,92,112,8,6,1,88,XPO Logistics,Delayed,16.32,4.84,BOAT1320612679,Documentation Issue
5582,102,131,8,1,2,712,FedEx International,Delayed,98.94,39.16,BOAT2414649924,Weather Disruption
5583,86,100,3,5,5,5856,DB Schenker,Delivered,774.06,245.95,BOAT1757051610,
5584,385,393,2,2,1,3848,XPO Logistics,Delivered,1018.45,173.16,BOAT2506342530,
5585,400,423,2,2,5,9984,FedEx International,Delivered,2677.07,449.28,BOAT7197161229,
5586,207,217,11,4,4,5024,FedEx International,Delivered,43678.02,10550.4,BOAT2202328383,
5587,321,349,9,1,3,2416,DB Schenker,Delayed,999.6,120.8,BOAT9962552680,Mechanical Failure
5588,60,80,3,6,5,2392,Kuehne+Nagel,Delivered,756.36,100.46,BOAT6412902803,
5589,296,309,2,1,2,2208,Kuehne+Nagel,Delivered,517.0,99.36,BOAT1539386072,
5590,604,611,4,6,4,432,CMA CGM,In Transit,107.9,17.28,BOAT4101096167,
5591,404,424,7,4,3,1664,Maersk Line,Delivered,751.7,99.84,BOAT4543945080,
5592,194,208,1,2,2,3040,CMA CGM,Delivered,1088.2,136.8,BOAT3221408980,
5593,142,171,9,5,5,632,DHL Express,Delayed,124.98,31.6,BOAT3963731437,Address Exception
5594,621,638,16,4,4,6032,C.H. Robinson,In Transit,2746.73,301.6,BOAT5664463435,
5595,441,462,9,5,5,672,CMA CGM,In Transit,101.06,33.6,BOAT7802444936,
5596,355,369,13,5,5,3496,C.H. Robinson,Delivered,3424.59,839.04,BOAT9697466962,
5597,244,267,8,6,2,632,Kuehne+Nagel,In Transit,83.29,34.76,BOAT3894255320,
5598,437,444,4,6,1,4280,FedEx International,Delivered,538.78,171.2,BOAT5219941892,
5599,291,299,4,2,3,5696,Maersk Line,Delivered,1179.2,227.84,BOAT6180808228,
5600,10,15,7,3,1,440,DHL Express,In Transit,87.8,26.4,BOAT1834488073,
5601,655,666,10,4,1,4224,CMA CGM,In Transit,66104.32,13516.8,BOAT8339060116,
5602,77,83,9,3,3,4912,Maersk Line,Delivered,1353.79,245.6,BOAT4602035532,
5603,276,282,15,4,5,2168,DB Schenker,Delivered,544.04,97.56,BOAT3134296152,
5604,266,272,5,5,4,224,UPS Worldwide,In Transit,32.79,11.2,BOAT5680399815,
5605,87,98,2,3,2,2856,XPO Logistics,Delivered,792.14,128.52,BOAT8935508102,
5606,530,542,13,4,5,488,DB Schenker,Delivered,77.36,117.12,BOAT9376863031,
5607,554,566,3,4,4,4056,Maersk Line,In Transit,1039.11,170.35,BOAT8205174151,
5608,209,234,15,2,4,352,DHL Express,Delivered,49.05,15.84,BOAT1260294769,
5609,72,81,16,1,4,5864,CMA CGM,Delivered,1930.97,293.2,BOAT1340444117,
5610,451,465,10,1,2,3904,CMA CGM,Delayed,86610.18,12492.8,BOAT5467454044,Documentation Issue
5611,407,416,11,4,5,384,DB Schenker,Delivered,1001.89,806.4,BOAT6860379915,
5612,623,650,12,4,2,256,Kuehne+Nagel,In Transit,147.38,89.6,BOAT3407872987,
5613,404,411,3,2,2,8648,DB Schenker,Delivered,2277.76,363.22,BOAT4772592774,
5614,541,555,10,4,3,584,FedEx International,Delivered,6220.65,1868.8,BOAT7558992210,
5615,401,418,2,2,2,1176,Kuehne+Nagel,Delivered,207.34,52.92,BOAT8852132227,
5616,616,634,5,4,2,808,DB Schenker,In Transit,91.67,40.4,BOAT6688241124,
5617,183,189,4,4,4,2016,FedEx International,Processing,416.1,80.64,BOAT2354003655,
5618,326,338,12,5,2,5704,FedEx International,Delivered,7601.3,1996.4,BOAT3267374459,
5619,63,76,6,4,3,392,CMA CGM,Delivered,59.34,16.86,BOAT9201793359,
5620,132,144,4,5,5,520,FedEx International,Delivered,129.59,20.8,BOAT8137047236,
5621,519,533,12,4,4,40,Kuehne+Nagel,Delivered,53.31,14.0,BOAT5488792435,
5622,260,268,13,3,4,5672,FedEx International,Delivered,6027.52,1361.28,BOAT2819202401,
5623,339,360,8,5,1,504,UPS Worldwide,Delivered,141.91,27.72,BOAT8534809491,
5624,634,644,15,2,1,664,Kuehne+Nagel,Delayed,54.36,29.88,BOAT3053499926,Mechanical Failure
5625,162,184,12,1,2,3584,C.H. Robinson,Delivered,12092.61,1254.4,BOAT6679189350,
5626,98,106,10,5,5,5144,UPS Worldwide,Delivered,55236.27,16460.8,BOAT9001359488,
5627,573,583,7,4,2,800,C.H. Robinson,Delivered,276.32,48.0,BOAT2973577973,
5628,676,694,6,4,3,4136,FedEx International,Delayed,880.1,177.85,BOAT3643384817,Weather Disruption
5629,724,731,12,1,2,736,DHL Express,Delayed,316.43,257.6,BOAT7638626947,Carrier Capacity
5630,477,499,3,3,1,12576,UPS Worldwide,In Transit,5487.77,528.19,BOAT1455052913,
5631,317,335,9,4,3,696,XPO Logistics,In Transit,54.17,34.8,BOAT4529894582,
5632,449,459,2,4,1,4968,C.H. Robinson,Delivered,1846.04,223.56,BOAT8515947318,
5633,113,119,4,4,4,3432,FedEx International,Delivered,588.43,137.28,BOAT8530837367,
5634,212,218,3,6,1,5808,XPO Logistics,Delivered,1508.39,243.94,BOAT6233728259,
5635,335,362,8,4,3,1752,Kuehne+Nagel,Delivered,852.17,96.36,BOAT1003596151,
5636,439,444,4,4,3,1824,CMA CGM,Delivered,298.23,72.96,BOAT8362471600,
5637,529,543,8,4,2,1744,CMA CGM,Delivered,648.06,95.92,BOAT7541532190,
5638,355,371,11,1,2,80,CMA CGM,Delivered,731.78,168.0,BOAT4773211328,
5639,100,123,3,5,1,976,C.H. Robinson,Delayed,205.29,40.99,BOAT1568991969,Customs Clearance
5640,249,260,13,2,2,3064,Kuehne+Nagel,Delivered,4479.1,735.36,BOAT9042131271,
5641,222,237,13,5,2,3456,FedEx International,Delivered,4369.38,829.44,BOAT7546519990,
5642,631,636,9,4,4,112,UPS Worldwide,In Transit,21.44,5.6,BOAT3223332086,
5643,638,662,1,3,3,9960,CMA CGM,Delayed,2537.71,448.2,BOAT4534896624,Port Congestion
5644,564,576,5,1,4,560,C.H. Robinson,In Transit,21.63,28.0,BOAT3136938609,
5645,549,554,3,2,1,6984,C.H. Robinson,In Transit,1134.06,293.33,BOAT3877688138,
5646,318,330,3,4,2,5568,CMA CGM,Delivered,984.03,233.86,BOAT6196909657,
5647,496,514,1,4,3,2456,DHL Express,Delivered,428.82,110.52,BOAT6568187237,
5648,268,276,9,4,2,3840,CMA CGM,Delivered,894.08,192.0,BOAT5972380107,
5649,586,610,10,5,1,424,DB Schenker,Delivered,3623.31,1356.8,BOAT4968509431,
5650,484,500,14,1,1,648,CMA CGM,Delivered,386.22,142.56,BOAT3524468392,
5651,373,380,10,4,4,5464,DB Schenker,Delivered,87164.59,17484.8,BOAT3238078814,
5652,389,399,1,2,1,1200,UPS Worldwide,Delivered,259.24,54.0,BOAT5530357875,
5653,246,258,4,1,2,4640,FedEx International,Delivered,1385.69,185.6,BOAT3614357664,
5654,602,610,2,6,2,3528,FedEx International,Delivered,600.17,158.76,BOAT4299069256,
5655,411,438,5,3,2,320,DB Schenker,Delivered,22.56,16.0,BOAT3594924958,
5656,577,587,7,5,2,808,Kuehne+Nagel,Delivered,69.15,48.48,BOAT9228608043,
5657,220,225,15,6,4,504,Kuehne+Nagel,In Transit,48.01,22.68,BOAT5428007330,
5658,344,352,10,3,4,728,DB Schenker,Delivered,5539.77,2329.6,BOAT1345183318,
5659,606,619,11,2,2,4400,UPS Worldwide,Delivered,28760.61,9240.0,BOAT6917149638,
5660,106,121,4,2,1,11416,CMA CGM,Delivered,2777.54,456.64,BOAT8300019275,
5661,91,119,12,1,1,552,DB Schenker,Delivered,363.26,193.2,BOAT4116515494,
5662,384,392,16,5,1,8232,FedEx International,Delivered,1553.65,411.6,BOAT3721452944,
5663,237,246,9,5,4,728,FedEx International,Delivered,90.93,36.4,BOAT8461212682,
5664,77,88,9,1,1,416,DB Schenker,Delivered,21.51,20.8,BOAT4708455124,
5665,228,239,16,4,1,5040,Kuehne+Nagel,Delivered,1461.84,252.0,BOAT2556204726,
5666,620,628,9,5,4,5200,Kuehne+Nagel,In Transit,997.01,260.0,BOAT9679304627,
5667,698,711,11,4,5,192,XPO Logistics,Delivered,1116.97,403.2,BOAT5794800002,
5668,613,621,13,5,1,640,Maersk Line,Delivered,254.33,153.6,BOAT8770968218,
5669,526,555,4,2,3,6104,DB Schenker,Delayed,1019.67,244.16,BOAT2513271731,Customs Clearance
5670,9,22,14,2,2,5208,FedEx International,Delivered,10172.39,1145.76,BOAT3382625381,
5671,7,24,10,1,1,4600,XPO Logistics,In Transit,91085.85,14720.0,BOAT7444262050,
5672,378,384,14,4,1,184,Maersk Line,Delivered,44.95,40.48,BOAT8915036393,
5673,298,304,10,1,4,616,Kuehne+Nagel,Delivered,3281.68,1971.2,BOAT4811489670,
5674,395,411,13,4,3,3808,DHL Express,Delivered,7767.69,913.92,BOAT4745248224,
5675,701,715,9,4,5,5704,XPO Logistics,Delivered,1765.62,285.2,BOAT5399294927,
5676,99,114,12,3,2,640,Maersk Line,Delivered,1746.5,224.0,BOAT1276093791,
5677,679,687,4,4,1,3080,DHL Express,Delivered,630.24,123.2,BOAT3224950599,
5678,307,312,3,2,1,3616,CMA CGM,Delivered,578.43,151.87,BOAT7654548567,
5679,66,83,5,1,1,728,FedEx International,Delivered,90.33,36.4,BOAT2072424804,
5680,551,559,9,1,5,2792,UPS Worldwide,Delivered,900.84,139.6,BOAT6679607444,
5681,201,211,12,4,5,4304,Kuehne+Nagel,In Transit,7966.98,1506.4,BOAT1898159872,
5682,313,337,1,4,2,5792,FedEx International,In Transit,2451.3,260.64,BOAT1264723936,
5683,6,23,4,3,4,3608,DHL Express,In Transit,1440.74,144.32,BOAT7639284379,
5684,182,190,16,2,1,3936,DHL Express,Delivered,995.09,196.8,BOAT6417306476,
5685,510,517,11,1,4,1640,DHL Express,Delivered,12056.47,3444.0,BOAT2501386161,
5686,583,593,15,2,5,1824,CMA CGM,Delivered,560.77,82.08,BOAT2779928952,
5687,544,565,4,5,5,4152,CMA CGM,Delayed,726.94,166.08,BOAT4911796898,Address Exception
5688,308,330,11,4,3,496,DHL Express,Delivered,2363.21,1041.6,BOAT4216716876,
5689,91,106,8,2,1,696,FedEx International,Delayed,85.75,38.28,BOAT3780146119,Security Check
5690,280,287,11,3,2,6352,CMA CGM,Delivered,49056.29,13339.2,BOAT7811747738,
5691,410,434,16,3,5,12672,Kuehne+Nagel,Delivered,4005.85,633.6,BOAT4723266631,
5692,638,665,15,4,3,752,Maersk Line,Delivered,56.62,33.84,BOAT5886763785,
5693,193,202,8,4,4,6384,DHL Express,Delivered,2006.54,351.12,BOAT6839694224,
5694,348,367,8,3,2,912,C.H. Robinson,In Transit,143.69,50.16,BOAT8999082619,
5695,398,410,14,4,1,2200,DHL Express,In Transit,3161.06,484.0,BOAT9486623712,
5696,194,204,8,6,1,5624,CMA CGM,Delivered,1005.01,309.32,BOAT5907774703,
5697,473,480,16,2,1,4224,FedEx International,In Transit,745.46,211.2,BOAT2825530882,
5698,412,439,14,3,2,288,C.H. Robinson,In Transit,149.12,63.36,BOAT6109166883,
5699,671,687,14,6,1,640,DB Schenker,Delivered,183.51,140.8,BOAT3918940192,
5700,436,449,10,1,2,640,FedEx International,Delivered,4047.01,2048.0,BOAT2385464806,
5701,368,373,7,5,5,776,CMA CGM,Delivered,81.28,46.56,BOAT4626957889,
5702,292,306,8,5,4,4176,CMA CGM,In Transit,1230.24,229.68,BOAT9786596250,
5703,570,577,15,1,4,120,XPO Logistics,In Transit,13.67,5.4,BOAT2489686186,
5704,360,376,10,2,3,704,FedEx International,Delivered,7770.64,2252.8,BOAT8840429371,
5705,320,328,2,6,2,4944,XPO Logistics,Delivered,809.36,222.48,BOAT3694012186,
5706,162,178,5,2,5,792,Maersk Line,Delivered,400.29,39.6,BOAT8120655838,
5707,70,83,4,5,5,4048,CMA CGM,Processing,1148.31,161.92,BOAT5593378548,
5708,215,232,4,2,1,3024,C.H. Robinson,In Transit,1062.02,120.96,BOAT6828755701,
5709,85,109,9,3,3,1392,FedEx International,Delivered,420.4,69.6,BOAT8076377410,
5710,399,408,1,5,1,2344,FedEx International,Delivered,626.07,105.48,BOAT6531867402,
5711,665,678,6,3,4,328,UPS Worldwide,Delivered,56.12,14.1,BOAT5025985180,
5712,158,169,4,3,1,4768,UPS Worldwide,In Transit,1035.95,190.72,BOAT3280681382,
5713,335,345,2,3,3,3304,FedEx International,Delivered,1283.36,148.68,BOAT4179532393,
5714,724,731,13,5,1,3064,XPO Logistics,Delivered,2430.72,735.36,BOAT3098068324,
5715,543,557,13,3,3,3224,C.H. Robinson,Delivered,3879.01,773.76,BOAT7589668807,
5716,105,120,7,4,4,512,FedEx International,Delivered,47.59,30.72,BOAT7724053140,
5717,43,59,5,5,2,632,DHL Express,Delivered,38.69,31.6,BOAT7101900902,
5718,334,351,5,4,5,312,XPO Logistics,Delivered,31.15,15.6,BOAT4481406134,
5719,299,321,2,6,1,12352,XPO Logistics,Delayed,2685.81,555.84,BOAT8327896861,Address Exception
5720,392,410,6,4,2,5192,C.H. Robinson,Delivered,1620.01,223.26,BOAT7543267170,
5721,67,78,4,4,1,2752,C.H. Robinson,Delivered,657.02,110.08,BOAT1777921224,
5722,109,131,13,1,2,3288,C.H. Robinson,Delivered,8304.64,789.12,BOAT2864636048,
5723,63,72,12,1,1,4744,UPS Worldwide,Delivered,7530.16,1660.4,BOAT9459002488,
5724,638,657,2,3,2,2504,C.H. Robinson,Delivered,519.79,112.68,BOAT2253134739,
5725,249,270,6,1,2,776,XPO Logistics,Delivered,57.51,33.37,BOAT1533529222,
5726,533,554,1,1,1,3848,Kuehne+Nagel,Delivered,869.99,173.16,BOAT9033389155,
5727,194,208,4,3,1,3568,UPS Worldwide,Delivered,871.84,142.72,BOAT2180675300,
5728,340,349,7,3,3,6296,CMA CGM,Delivered,2127.98,377.76,BOAT8724666764,
5729,422,435,11,2,1,2160,CMA CGM,Delivered,24537.88,4536.0,BOAT8479571884,
