sales_id,date_key,product_id,customer_id,quantity_sold,unit_price,discount_pct,discount_amount,gross_revenue,net_revenue,total_cost,profit,profit_margin_pct,order_number
6096,621,5,2,40,44.99,10,179.96,1799.6,1619.64,999.6,620.04,38.28,BOAT-ORD-202409-673519
6097,140,5,1,216,44.99,0,0.0,9717.84,9717.84,5397.84,4320.0,44.45,BOAT-ORD-202305-887116
6098,84,13,3,16,29.99,5,23.99,479.84,455.85,271.84,184.01,40.37,BOAT-ORD-202303-503079
6099,65,8,1,40,17.99,0,0.0,719.6,719.6,399.6,320.0,44.47,BOAT-ORD-202303-533544
6100,269,4,4,312,19.99,0,0.0,6236.88,6236.88,3428.88,2808.0,45.02,BOAT-ORD-202309-544135
6101,519,7,3,240,22.99,10,551.76,5517.6,4965.84,3117.6,1848.24,37.22,BOAT-ORD-202406-719766
6102,68,14,4,56,24.99,0,0.0,1399.44,1399.44,783.44,616.0,44.02,BOAT-ORD-202303-115676
6103,250,5,2,296,44.99,0,0.0,13317.04,13317.04,7397.04,5920.0,44.45,BOAT-ORD-202309-847652
6104,586,8,2,88,17.99,0,0.0,1583.12,1583.12,879.12,704.0,44.47,BOAT-ORD-202408-926690
6105,547,5,4,240,44.99,0,0.0,10797.6,10797.6,5997.6,4800.0,44.45,BOAT-ORD-202406-283296
6106,390,8,4,152,17.99,5,136.72,2734.48,2597.76,1518.48,1079.28,41.55,BOAT-ORD-202401-734402
6107,640,11,2,48,64.99,0,0.0,3119.52,3119.52,1919.52,1200.0,38.47,BOAT-ORD-202410-293996
6108,630,14,3,40,24.99,0,0.0,999.6,999.6,559.6,440.0,44.02,BOAT-ORD-202409-817010
6109,533,9,2,208,12.99,5,135.1,2701.92,2566.82,1453.92,1112.9,43.36,BOAT-ORD-202406-903989
6110,721,14,5,32,24.99,25,199.92,799.68,599.76,447.68,152.08,25.36,BOAT-ORD-202412-221788
6111,77,10,2,32,89.99,0,0.0,2879.68,2879.68,1759.68,1120.0,38.89,BOAT-ORD-202303-546783
6112,264,1,5,368,34.99,10,1287.63,12876.32,11588.69,6988.32,4600.37,39.7,BOAT-ORD-202309-125712
6113,329,16,4,88,34.99,25,769.78,3079.12,2309.34,1759.12,550.22,23.83,BOAT-ORD-202311-450165
6114,325,12,5,16,19.99,25,79.96,319.84,239.88,191.84,48.04,20.03,BOAT-ORD-202311-771411
6115,398,6,4,272,27.99,5,380.66,7613.28,7232.62,4349.28,2883.34,39.87,BOAT-ORD-202402-739369
6116,54,6,3,296,27.99,0,0.0,8285.04,8285.04,4733.04,3552.0,42.87,BOAT-ORD-202302-821520
6117,156,1,3,200,34.99,0,0.0,6998.0,6998.0,3798.0,3200.0,45.73,BOAT-ORD-202306-590693
6118,173,4,4,96,19.99,5,95.95,1919.04,1823.09,1055.04,768.05,42.13,BOAT-ORD-202306-514470
6119,24,7,2,56,22.99,5,64.37,1287.44,1223.07,727.44,495.63,40.52,BOAT-ORD-202301-633431
6120,305,3,5,8,24.99,0,0.0,199.92,199.92,111.92,88.0,44.02,BOAT-ORD-202311-752726
6121,328,12,5,152,19.99,15,455.77,3038.48,2582.71,1822.48,760.23,29.44,BOAT-ORD-202311-613493
6122,480,8,4,240,17.99,10,431.76,4317.6,3885.84,2397.6,1488.24,38.3,BOAT-ORD-202404-305065
6123,617,12,4,112,19.99,10,223.89,2238.88,2014.99,1342.88,672.11,33.36,BOAT-ORD-202409-431189
6124,355,3,5,152,24.99,5,189.92,3798.48,3608.56,2126.48,1482.08,41.07,BOAT-ORD-202312-854777
6125,463,9,1,24,12.99,0,0.0,311.76,311.76,167.76,144.0,46.19,BOAT-ORD-202404-602775
6126,692,7,4,240,22.99,0,0.0,5517.6,5517.6,3117.6,2400.0,43.5,BOAT-ORD-202411-329027
6127,728,14,2,96,24.99,10,239.9,2399.04,2159.14,1343.04,816.1,37.8,BOAT-ORD-202412-784653
6128,475,14,1,16,24.99,0,0.0,399.84,399.84,223.84,176.0,44.02,BOAT-ORD-202404-482486
6129,569,10,2,32,89.99,0,0.0,2879.68,2879.68,1759.68,1120.0,38.89,BOAT-ORD-202407-132117
6130,15,2,3,208,32.99,0,0.0,6861.92,6861.92,3741.92,3120.0,45.47,BOAT-ORD-202301-133631
6131,521,5,5,88,44.99,0,0.0,3959.12,3959.12,2199.12,1760.0,44.45,BOAT-ORD-202406-768460
6132,573,5,5,240,44.99,0,0.0,10797.6,10797.6,5997.6,4800.0,44.45,BOAT-ORD-202407-979294
6133,176,4,1,248,19.99,10,495.75,4957.52,4461.77,2725.52,1736.25,38.91,BOAT-ORD-202306-650254
6134,208,3,2,328,24.99,5,409.84,8196.72,7786.88,4588.72,3198.16,41.07,BOAT-ORD-202307-340677
6135,438,12,3,72,19.99,0,0.0,1439.28,1439.28,863.28,576.0,40.02,BOAT-ORD-202403-256600
6136,189,1,4,72,34.99,0,0.0,2519.28,2519.28,1367.28,1152.0,45.73,BOAT-ORD-202307-167164
6137,632,15,1,568,27.99,0,0.0,15898.32,15898.32,9082.32,6816.0,42.87,BOAT-ORD-202409-244416
6138,558,16,3,72,34.99,5,125.96,2519.28,2393.32,1439.28,954.04,39.86,BOAT-ORD-202407-815001
6139,165,16,5,448,34.99,0,0.0,15675.52,15675.52,8955.52,6720.0,42.87,BOAT-ORD-202306-759796
6140,406,11,1,24,64.99,10,155.98,1559.76,1403.78,959.76,444.02,31.63,BOAT-ORD-202402-866895
6141,336,12,3,24,19.99,20,95.95,479.76,383.81,287.76,96.05,25.03,BOAT-ORD-202312-843833
6142,20,1,3,48,34.99,0,0.0,1679.52,1679.52,911.52,768.0,45.73,BOAT-ORD-202301-638200
6143,118,10,5,104,89.99,0,0.0,9358.96,9358.96,5718.96,3640.0,38.89,BOAT-ORD-202304-844494
6144,132,5,4,96,44.99,0,0.0,4319.04,4319.04,2399.04,1920.0,44.45,BOAT-ORD-202305-823603
6145,49,1,2,216,34.99,0,0.0,7557.84,7557.84,4101.84,3456.0,45.73,BOAT-ORD-202302-573743
6146,138,5,2,168,44.99,0,0.0,7558.32,7558.32,4198.32,3360.0,44.45,BOAT-ORD-202305-260999
6147,670,8,1,104,17.99,0,0.0,1870.96,1870.96,1038.96,832.0,44.47,BOAT-ORD-202410-815970
6148,146,9,2,120,12.99,0,0.0,1558.8,1558.8,838.8,720.0,46.19,BOAT-ORD-202305-946073
6149,210,4,4,400,19.99,10,799.6,7996.0,7196.4,4396.0,2800.4,38.91,BOAT-ORD-202307-248421
6150,574,1,5,64,34.99,5,111.97,2239.36,2127.39,1215.36,912.03,42.87,BOAT-ORD-202407-843927
6151,406,8,1,112,17.99,5,100.74,2014.88,1914.14,1118.88,795.26,41.55,BOAT-ORD-202402-741955
6152,395,16,3,16,34.99,0,0.0,559.84,559.84,319.84,240.0,42.87,BOAT-ORD-202401-316364
6153,2,9,3,72,12.99,5,46.76,935.28,888.52,503.28,385.24,43.36,BOAT-ORD-202301-167399
6154,20,13,1,56,29.99,10,167.94,1679.44,1511.5,951.44,560.06,37.05,BOAT-ORD-202301-376722
6155,595,15,1,32,27.99,10,89.57,895.68,806.11,511.68,294.43,36.52,BOAT-ORD-202408-401354
6156,298,11,5,8,64.99,0,0.0,519.92,519.92,319.92,200.0,38.47,BOAT-ORD-202310-445188
6157,672,4,4,424,19.99,5,423.79,8475.76,8051.97,4659.76,3392.21,42.13,BOAT-ORD-202411-249633
6158,595,14,2,72,24.99,0,0.0,1799.28,1799.28,1007.28,792.0,44.02,BOAT-ORD-202408-714831
6159,133,10,1,16,89.99,0,0.0,1439.84,1439.84,879.84,560.0,38.89,BOAT-ORD-202305-106366
6160,326,1,5,424,34.99,15,2225.36,14835.76,12610.4,8051.76,4558.64,36.15,BOAT-ORD-202311-700986
6161,723,14,1,56,24.99,0,0.0,1399.44,1399.44,783.44,616.0,44.02,BOAT-ORD-202412-445921
6162,167,11,3,24,64.99,0,0.0,1559.76,1559.76,959.76,600.0,38.47,BOAT-ORD-202306-830138
6163,167,5,5,32,44.99,0,0.0,1439.68,1439.68,799.68,640.0,44.45,BOAT-ORD-202306-627658
6164,562,7,4,168,22.99,5,193.12,3862.32,3669.2,2182.32,1486.88,40.52,BOAT-ORD-202407-766853
6165,312,8,3,144,17.99,20,518.11,2590.56,2072.45,1438.56,633.89,30.59,BOAT-ORD-202311-160047
6166,717,10,4,104,89.99,0,0.0,9358.96,9358.96,5718.96,3640.0,38.89,BOAT-ORD-202412-456371
6167,693,7,5,192,22.99,0,0.0,4414.08,4414.08,2494.08,1920.0,43.5,BOAT-ORD-202411-909068
6168,110,3,1,176,24.99,0,0.0,4398.24,4398.24,2462.24,1936.0,44.02,BOAT-ORD-202304-956761
6169,333,11,5,112,64.99,25,1819.72,7278.88,5459.16,4478.88,980.28,17.96,BOAT-ORD-202311-290397
6170,475,15,5,568,27.99,10,1589.83,15898.32,14308.49,9082.32,5226.17,36.52,BOAT-ORD-202404-285774
6171,412,2,2,48,32.99,5,79.18,1583.52,1504.34,863.52,640.82,42.6,BOAT-ORD-202402-389784
6172,545,1,2,16,34.99,0,0.0,559.84,559.84,303.84,256.0,45.73,BOAT-ORD-202406-476170
6173,547,1,5,248,34.99,0,0.0,8677.52,8677.52,4709.52,3968.0,45.73,BOAT-ORD-202406-977416
6174,557,14,1,40,24.99,0,0.0,999.6,999.6,559.6,440.0,44.02,BOAT-ORD-202407-286741
6175,624,8,3,184,17.99,0,0.0,3310.16,3310.16,1838.16,1472.0,44.47,BOAT-ORD-202409-825757
6176,303,12,5,48,19.99,0,0.0,959.52,959.52,575.52,384.0,40.02,BOAT-ORD-202310-441820
6177,362,14,4,88,24.99,10,219.91,2199.12,1979.21,1231.12,748.09,37.8,BOAT-ORD-202312-620015
6178,614,3,1,352,24.99,0,0.0,8796.48,8796.48,4924.48,3872.0,44.02,BOAT-ORD-202409-923399
6179,460,8,1,184,17.99,0,0.0,3310.16,3310.16,1838.16,1472.0,44.47,BOAT-ORD-202404-895445
6180,340,15,4,152,27.99,10,425.45,4254.48,3829.03,2430.48,1398.55,36.52,BOAT-ORD-202312-362263
6181,333,4,1,400,19.99,0,0.0,7996.0,7996.0,4396.0,3600.0,45.02,BOAT-ORD-202311-676184
6182,584,12,5,80,19.99,5,79.96,1599.2,1519.24,959.2,560.04,36.86,BOAT-ORD-202408-140869
6183,112,12,2,24,19.99,0,0.0,479.76,479.76,287.76,192.0,40.02,BOAT-ORD-202304-914311
6184,211,7,4,184,22.99,10,423.02,4230.16,3807.14,2390.16,1416.98,37.22,BOAT-ORD-202307-724020
6185,385,2,1,264,32.99,0,0.0,8709.36,8709.36,4749.36,3960.0,45.47,BOAT-ORD-202401-385521
6186,470,14,1,24,24.99,10,59.98,599.76,539.78,335.76,204.02,37.8,BOAT-ORD-202404-766495
6187,592,8,1,176,17.99,5,158.31,3166.24,3007.93,1758.24,1249.69,41.55,BOAT-ORD-202408-394401
6188,400,4,1,384,19.99,0,0.0,7676.16,7676.16,4220.16,3456.0,45.02,BOAT-ORD-202402-866008
6189,586,16,5,616,34.99,0,0.0,21553.84,21553.84,12313.84,9240.0,42.87,BOAT-ORD-202408-589205
6190,108,11,4,120,64.99,0,0.0,7798.8,7798.8,4798.8,3000.0,38.47,BOAT-ORD-202304-921187
6191,226,7,5,176,22.99,5,202.31,4046.24,3843.93,2286.24,1557.69,40.52,BOAT-ORD-202308-884511
6192,554,12,2,72,19.99,0,0.0,1439.28,1439.28,863.28,576.0,40.02,BOAT-ORD-202407-869529
6193,659,13,5,32,29.99,10,95.97,959.68,863.71,543.68,320.03,37.05,BOAT-ORD-202410-910515
6194,265,8,5,120,17.99,5,107.94,2158.8,2050.86,1198.8,852.06,41.55,BOAT-ORD-202309-830518
6195,249,2,5,8,32.99,0,0.0,263.92,263.92,143.92,120.0,45.47,BOAT-ORD-202309-593107
6196,243,16,5,296,34.99,10,1035.7,10357.04,9321.34,5917.04,3404.3,36.52,BOAT-ORD-202308-710682
6197,627,10,3,48,89.99,5,215.98,4319.52,4103.54,2639.52,1464.02,35.68,BOAT-ORD-202409-817216
6198,658,9,3,144,12.99,0,0.0,1870.56,1870.56,1006.56,864.0,46.19,BOAT-ORD-202410-991288
6199,45,15,4,600,27.99,0,0.0,16794.0,16794.0,9594.0,7200.0,42.87,BOAT-ORD-202302-879949
6200,437,5,4,328,44.99,0,0.0,14756.72,14756.72,8196.72,6560.0,44.45,BOAT-ORD-202403-398644
6201,670,8,3,232,17.99,0,0.0,4173.68,4173.68,2317.68,1856.0,44.47,BOAT-ORD-202410-695638
6202,112,13,1,96,29.99,0,0.0,2879.04,2879.04,1631.04,1248.0,43.35,BOAT-ORD-202304-361604
6203,350,7,5,272,22.99,5,312.66,6253.28,5940.62,3533.28,2407.34,40.52,BOAT-ORD-202312-757116
6204,653,2,4,440,32.99,0,0.0,14515.6,14515.6,7915.6,6600.0,45.47,BOAT-ORD-202410-630874
6205,322,15,5,776,27.99,0,0.0,21720.24,21720.24,12408.24,9312.0,42.87,BOAT-ORD-202311-804570
6206,509,11,4,88,64.99,10,571.91,5719.12,5147.21,3519.12,1628.09,31.63,BOAT-ORD-202405-175542
6207,388,16,5,320,34.99,25,2799.2,11196.8,8397.6,6396.8,2000.8,23.83,BOAT-ORD-202401-328674
6208,314,2,4,216,32.99,0,0.0,7125.84,7125.84,3885.84,3240.0,45.47,BOAT-ORD-202311-564368
6209,668,4,4,480,19.99,5,479.76,9595.2,9115.44,5275.2,3840.24,42.13,BOAT-ORD-202410-198481
6210,703,7,3,16,22.99,20,73.57,367.84,294.27,207.84,86.43,29.37,BOAT-ORD-202412-756846
6211,3,16,5,552,34.99,0,0.0,19314.48,19314.48,11034.48,8280.0,42.87,BOAT-ORD-202301-506747
6212,598,6,2,104,27.99,0,0.0,2910.96,2910.96,1662.96,1248.0,42.87,BOAT-ORD-202408-850252
6213,729,11,3,8,64.99,0,0.0,519.92,519.92,319.92,200.0,38.47,BOAT-ORD-202412-298275
6214,419,11,2,72,64.99,0,0.0,4679.28,4679.28,2879.28,1800.0,38.47,BOAT-ORD-202402-815252
6215,45,6,2,48,27.99,0,0.0,1343.52,1343.52,767.52,576.0,42.87,BOAT-ORD-202302-961259
6216,700,13,3,56,29.99,0,0.0,1679.44,1679.44,951.44,728.0,43.35,BOAT-ORD-202411-580877
6217,244,11,3,104,64.99,0,0.0,6758.96,6758.96,4158.96,2600.0,38.47,BOAT-ORD-202309-398575
6218,639,15,2,272,27.99,10,761.33,7613.28,6851.95,4349.28,2502.67,36.52,BOAT-ORD-202409-823488
6219,55,7,2,40,22.99,0,0.0,919.6,919.6,519.6,400.0,43.5,BOAT-ORD-202302-380848
6220,494,16,1,304,34.99,5,531.85,10636.96,10105.11,6076.96,4028.15,39.86,BOAT-ORD-202405-930693
6221,628,11,1,80,64.99,0,0.0,5199.2,5199.2,3199.2,2000.0,38.47,BOAT-ORD-202409-844867
6222,366,11,3,48,64.99,20,623.9,3119.52,2495.62,1919.52,576.1,23.08,BOAT-ORD-202401-573415
6223,43,5,1,24,44.99,5,53.99,1079.76,1025.77,599.76,426.01,41.53,BOAT-ORD-202302-219061
6224,482,9,1,56,12.99,5,36.37,727.44,691.07,391.44,299.63,43.36,BOAT-ORD-202404-424186
6225,272,12,5,40,19.99,5,39.98,799.6,759.62,479.6,280.02,36.86,BOAT-ORD-202309-938017
6226,402,4,2,56,19.99,10,111.94,1119.44,1007.5,615.44,392.06,38.91,BOAT-ORD-202402-691101
6227,256,3,2,248,24.99,0,0.0,6197.52,6197.52,3469.52,2728.0,44.02,BOAT-ORD-202309-983675
6228,429,11,1,64,64.99,5,207.97,4159.36,3951.39,2559.36,1392.03,35.23,BOAT-ORD-202403-208389
6229,158,6,2,280,27.99,0,0.0,7837.2,7837.2,4477.2,3360.0,42.87,BOAT-ORD-202306-788091
6230,728,1,3,400,34.99,5,699.8,13996.0,13296.2,7596.0,5700.2,42.87,BOAT-ORD-202412-397044
6231,430,12,2,88,19.99,0,0.0,1759.12,1759.12,1055.12,704.0,40.02,BOAT-ORD-202403-369137
6232,380,12,3,104,19.99,5,103.95,2078.96,1975.01,1246.96,728.05,36.86,BOAT-ORD-202401-708837
6233,341,2,2,424,32.99,0,0.0,13987.76,13987.76,7627.76,6360.0,45.47,BOAT-ORD-202312-839972
6234,341,14,1,128,24.99,10,319.87,3198.72,2878.85,1790.72,1088.13,37.8,BOAT-ORD-202312-610959
6235,552,10,2,32,89.99,0,0.0,2879.68,2879.68,1759.68,1120.0,38.89,BOAT-ORD-202407-611871
6236,420,7,5,192,22.99,10,441.41,4414.08,3972.67,2494.08,1478.59,37.22,BOAT-ORD-202402-164714
6237,270,14,1,8,24.99,10,19.99,199.92,179.93,111.92,68.01,37.8,BOAT-ORD-202309-286586
6238,711,8,4,296,17.99,10,532.5,5325.04,4792.54,2957.04,1835.5,38.3,BOAT-ORD-202412-855889
6239,677,5,4,24,44.99,0,0.0,1079.76,1079.76,599.76,480.0,44.45,BOAT-ORD-202411-818958
6240,189,5,1,296,44.99,5,665.85,13317.04,12651.19,7397.04,5254.15,41.53,BOAT-ORD-202307-492717
6241,346,1,4,112,34.99,10,391.89,3918.88,3526.99,2126.88,1400.11,39.7,BOAT-ORD-202312-910820
6242,621,2,4,336,32.99,5,554.23,11084.64,10530.41,6044.64,4485.77,42.6,BOAT-ORD-202409-124911
6243,69,11,1,24,64.99,0,0.0,1559.76,1559.76,959.76,600.0,38.47,BOAT-ORD-202303-158528
6244,213,7,3,80,22.99,10,183.92,1839.2,1655.28,1039.2,616.08,37.22,BOAT-ORD-202308-134775
6245,469,14,5,64,24.99,0,0.0,1599.36,1599.36,895.36,704.0,44.02,BOAT-ORD-202404-220067
6246,392,6,1,288,27.99,20,1612.22,8061.12,6448.9,4605.12,1843.78,28.59,BOAT-ORD-202401-303043
6247,703,8,2,304,17.99,20,1093.79,5468.96,4375.17,3036.96,1338.21,30.59,BOAT-ORD-202412-766048
6248,75,6,5,200,27.99,10,559.8,5598.0,5038.2,3198.0,1840.2,36.52,BOAT-ORD-202303-253832
6249,116,1,3,120,34.99,0,0.0,4198.8,4198.8,2278.8,1920.0,45.73,BOAT-ORD-202304-603719
6250,88,6,2,216,27.99,0,0.0,6045.84,6045.84,3453.84,2592.0,42.87,BOAT-ORD-202303-158356
6251,573,5,2,264,44.99,0,0.0,11877.36,11877.36,6597.36,5280.0,44.45,BOAT-ORD-202407-784057
6252,475,15,3,192,27.99,5,268.7,5374.08,5105.38,3070.08,2035.3,39.87,BOAT-ORD-202404-917264
6253,56,11,3,80,64.99,10,519.92,5199.2,4679.28,3199.2,1480.08,31.63,BOAT-ORD-202302-439896
6254,503,15,2,568,27.99,0,0.0,15898.32,15898.32,9082.32,6816.0,42.87,BOAT-ORD-202405-165157
6255,410,7,2,48,22.99,10,110.35,1103.52,993.17,623.52,369.65,37.22,BOAT-ORD-202402-970941
6256,711,1,1,176,34.99,10,615.82,6158.24,5542.42,3342.24,2200.18,39.7,BOAT-ORD-202412-704946
6257,567,2,3,136,32.99,5,224.33,4486.64,4262.31,2446.64,1815.67,42.6,BOAT-ORD-202407-837870
6258,430,12,5,80,19.99,0,0.0,1599.2,1599.2,959.2,640.0,40.02,BOAT-ORD-202403-244026
6259,278,16,4,16,34.99,10,55.98,559.84,503.86,319.84,184.02,36.52,BOAT-ORD-202310-537210
6260,710,1,4,272,34.99,10,951.73,9517.28,8565.55,5165.28,3400.27,39.7,BOAT-ORD-202412-263191
6261,712,9,3,96,12.99,5,62.35,1247.04,1184.69,671.04,513.65,43.36,BOAT-ORD-202412-583427
6262,223,15,5,480,27.99,0,0.0,13435.2,13435.2,7675.2,5760.0,42.87,BOAT-ORD-202308-592068
6263,507,9,1,120,12.99,0,0.0,1558.8,1558.8,838.8,720.0,46.19,BOAT-ORD-202405-949832
6264,714,9,4,168,12.99,10,218.23,2182.32,1964.09,1174.32,789.77,40.21,BOAT-ORD-202412-590841
6265,470,2,4,48,32.99,0,0.0,1583.52,1583.52,863.52,720.0,45.47,BOAT-ORD-202404-744687
6266,527,15,2,560,27.99,0,0.0,15674.4,15674.4,8954.4,6720.0,42.87,BOAT-ORD-202406-262595
6267,409,2,5,72,32.99,10,237.53,2375.28,2137.75,1295.28,842.47,39.41,BOAT-ORD-202402-935346
6268,151,13,1,96,29.99,5,143.95,2879.04,2735.09,1631.04,1104.05,40.37,BOAT-ORD-202305-369649
6269,123,15,1,8,27.99,0,0.0,223.92,223.92,127.92,96.0,42.87,BOAT-ORD-202305-305389
6270,505,3,5,224,24.99,0,0.0,5597.76,5597.76,3133.76,2464.0,44.02,BOAT-ORD-202405-450946
6271,397,13,5,72,29.99,0,0.0,2159.28,2159.28,1223.28,936.0,43.35,BOAT-ORD-202402-933511
6272,207,3,4,200,24.99,0,0.0,4998.0,4998.0,2798.0,2200.0,44.02,BOAT-ORD-202307-594875
6273,592,12,1,24,19.99,5,23.99,479.76,455.77,287.76,168.01,36.86,BOAT-ORD-202408-710935
6274,537,7,1,232,22.99,0,0.0,5333.68,5333.68,3013.68,2320.0,43.5,BOAT-ORD-202406-897934
6275,269,5,5,352,44.99,0,0.0,15836.48,15836.48,8796.48,7040.0,44.45,BOAT-ORD-202309-349794
6276,383,9,1,216,12.99,10,280.58,2805.84,2525.26,1509.84,1015.42,40.21,BOAT-ORD-202401-930265
6277,19,3,5,312,24.99,0,0.0,7796.88,7796.88,4364.88,3432.0,44.02,BOAT-ORD-202301-746766
6278,570,9,5,8,12.99,10,10.39,103.92,93.53,55.92,37.61,40.21,BOAT-ORD-202407-561365
6279,3,4,4,8,19.99,20,31.98,159.92,127.94,87.92,40.02,31.28,BOAT-ORD-202301-639425
6280,702,13,4,32,29.99,5,47.98,959.68,911.7,543.68,368.02,40.37,BOAT-ORD-202412-278834
6281,41,16,4,112,34.99,0,0.0,3918.88,3918.88,2238.88,1680.0,42.87,BOAT-ORD-202302-594189
6282,293,2,3,232,32.99,0,0.0,7653.68,7653.68,4173.68,3480.0,45.47,BOAT-ORD-202310-545276
6283,562,12,4,80,19.99,5,79.96,1599.2,1519.24,959.2,560.04,36.86,BOAT-ORD-202407-575017
6284,717,5,3,424,44.99,0,0.0,19075.76,19075.76,10595.76,8480.0,44.45,BOAT-ORD-202412-802221
6285,55,11,1,16,64.99,0,0.0,1039.84,1039.84,639.84,400.0,38.47,BOAT-ORD-202302-968931
6286,585,1,1,352,34.99,5,615.82,12316.48,11700.66,6684.48,5016.18,42.87,BOAT-ORD-202408-153473
6287,109,16,5,376,34.99,0,0.0,13156.24,13156.24,7516.24,5640.0,42.87,BOAT-ORD-202304-861803
6288,181,1,3,32,34.99,0,0.0,1119.68,1119.68,607.68,512.0,45.73,BOAT-ORD-202306-464920
6289,682,10,5,128,89.99,0,0.0,11518.72,11518.72,7038.72,4480.0,38.89,BOAT-ORD-202411-819404
6290,642,8,5,96,17.99,0,0.0,1727.04,1727.04,959.04,768.0,44.47,BOAT-ORD-202410-185887
6291,13,6,5,248,27.99,5,347.08,6941.52,6594.44,3965.52,2628.92,39.87,BOAT-ORD-202301-754699
6292,618,16,3,472,34.99,0,0.0,16515.28,16515.28,9435.28,7080.0,42.87,BOAT-ORD-202409-771092
6293,236,14,3,80,24.99,5,99.96,1999.2,1899.24,1119.2,780.04,41.07,BOAT-ORD-202308-884509
6294,317,9,2,184,12.99,0,0.0,2390.16,2390.16,1286.16,1104.0,46.19,BOAT-ORD-202311-502210
6295,680,9,2,32,12.99,5,20.78,415.68,394.9,223.68,171.22,43.36,BOAT-ORD-202411-187430
6296,415,10,1,48,89.99,0,0.0,4319.52,4319.52,2639.52,1680.0,38.89,BOAT-ORD-202402-562221
6297,299,2,3,96,32.99,0,0.0,3167.04,3167.04,1727.04,1440.0,45.47,BOAT-ORD-202310-349933
6298,470,8,4,208,17.99,5,187.1,3741.92,3554.82,2077.92,1476.9,41.55,BOAT-ORD-202404-934898
6299,405,15,4,552,27.99,0,0.0,15450.48,15450.48,8826.48,6624.0,42.87,BOAT-ORD-202402-879660
6300,693,13,1,88,29.99,5,131.96,2639.12,2507.16,1495.12,1012.04,40.37,BOAT-ORD-202411-620517
6301,91,15,3,616,27.99,0,0.0,17241.84,17241.84,9849.84,7392.0,42.87,BOAT-ORD-202304-938796
6302,372,10,5,96,89.99,10,863.9,8639.04,7775.14,5279.04,2496.1,32.1,BOAT-ORD-202401-641286
6303,522,3,3,144,24.99,10,359.86,3598.56,3238.7,2014.56,1224.14,37.8,BOAT-ORD-202406-742016
6304,36,2,2,176,32.99,10,580.62,5806.24,5225.62,3166.24,2059.38,39.41,BOAT-ORD-202302-520235
6305,176,10,1,88,89.99,0,0.0,7919.12,7919.12,4839.12,3080.0,38.89,BOAT-ORD-202306-565786
6306,262,9,3,8,12.99,10,10.39,103.92,93.53,55.92,37.61,40.21,BOAT-ORD-202309-747183
6307,592,14,2,24,24.99,0,0.0,599.76,599.76,335.76,264.0,44.02,BOAT-ORD-202408-492047
6308,250,11,2,64,64.99,10,415.94,4159.36,3743.42,2559.36,1184.06,31.63,BOAT-ORD-202309-214588
6309,100,4,1,360,19.99,0,0.0,7196.4,7196.4,3956.4,3240.0,45.02,BOAT-ORD-202304-835192
6310,531,12,1,72,19.99,0,0.0,1439.28,1439.28,863.28,576.0,40.02,BOAT-ORD-202406-530292
6311,694,14,5,88,24.99,15,329.87,2199.12,1869.25,1231.12,638.13,34.14,BOAT-ORD-202411-333174
6312,170,3,2,184,24.99,10,459.82,4598.16,4138.34,2574.16,1564.18,37.8,BOAT-ORD-202306-532065
6313,121,7,1,216,22.99,5,248.29,4965.84,4717.55,2805.84,1911.71,40.52,BOAT-ORD-202305-858343
6314,712,7,3,280,22.99,0,0.0,6437.2,6437.2,3637.2,2800.0,43.5,BOAT-ORD-202412-896246
6315,41,5,2,344,44.99,5,773.83,15476.56,14702.73,8596.56,6106.17,41.53,BOAT-ORD-202302-377555
6316,159,12,5,64,19.99,0,0.0,1279.36,1279.36,767.36,512.0,40.02,BOAT-ORD-202306-109072
6317,343,11,3,144,64.99,25,2339.64,9358.56,7018.92,5758.56,1260.36,17.96,BOAT-ORD-202312-271930
6318,589,16,5,112,34.99,10,391.89,3918.88,3526.99,2238.88,1288.11,36.52,BOAT-ORD-202408-247750
6319,66,10,4,88,89.99,0,0.0,7919.12,7919.12,4839.12,3080.0,38.89,BOAT-ORD-202303-738425
6320,553,9,4,80,12.99,5,51.96,1039.2,987.24,559.2,428.04,43.36,BOAT-ORD-202407-105158
6321,302,6,5,256,27.99,5,358.27,7165.44,6807.17,4093.44,2713.73,39.87,BOAT-ORD-202310-208730
6322,494,9,4,208,12.99,0,0.0,2701.92,2701.92,1453.92,1248.0,46.19,BOAT-ORD-202405-184519
6323,269,14,1,64,24.99,0,0.0,1599.36,1599.36,895.36,704.0,44.02,BOAT-ORD-202309-623277
6324,345,2,3,360,32.99,25,2969.1,11876.4,8907.3,6476.4,2430.9,27.29,BOAT-ORD-202312-251054
6325,637,6,4,232,27.99,5,324.68,6493.68,6169.0,3709.68,2459.32,39.87,BOAT-ORD-202409-749774
6326,516,15,5,560,27.99,10,1567.44,15674.4,14106.96,8954.4,5152.56,36.52,BOAT-ORD-202405-583418
6327,482,11,3,40,64.99,0,0.0,2599.6,2599.6,1599.6,1000.0,38.47,BOAT-ORD-202404-637626
6328,265,15,3,72,27.99,0,0.0,2015.28,2015.28,1151.28,864.0,42.87,BOAT-ORD-202309-391121
6329,5,4,5,72,19.99,20,287.86,1439.28,1151.42,791.28,360.14,31.28,BOAT-ORD-202301-709479
6330,709,7,4,8,22.99,20,36.78,183.92,147.14,103.92,43.22,29.37,BOAT-ORD-202412-444240
