production_id,date_key,product_id,facility_id,quantity_produced,defective_units,defect_rate_pct,batch_number
3462,320,2,1,6400,38,0.59,BOAT-PROD-2023111011
3463,730,10,1,2800,13,0.46,BOAT-PROD-2024125269
3464,363,6,3,9592,46,0.48,BOAT-PROD-2023128188
3465,461,7,2,9656,24,0.25,BOAT-PROD-2024045901
3466,451,4,2,17376,134,0.77,BOAT-PROD-2024035599
3467,23,12,2,2800,9,0.32,BOAT-PROD-2023017534
3468,98,1,1,15960,61,0.38,BOAT-PROD-2023046633
3469,132,5,1,10360,91,0.88,BOAT-PROD-2023052761
3470,533,1,3,18888,134,0.71,BOAT-PROD-2024064821
3471,306,13,1,320,3,0.94,BOAT-PROD-2023115984
3472,472,6,1,6400,32,0.5,BOAT-PROD-2024043953
3473,171,1,3,10312,107,1.04,BOAT-PROD-2023063608
3474,195,7,2,2472,29,1.17,BOAT-PROD-2023078436
3475,628,7,1,8792,62,0.71,BOAT-PROD-2024097743
3476,480,11,1,2800,16,0.57,BOAT-PROD-2024041957
3477,138,1,1,6400,17,0.27,BOAT-PROD-2023059070
3478,703,10,3,2800,28,1.0,BOAT-PROD-2024129863
3479,696,5,2,12136,118,0.97,BOAT-PROD-2024119593
3480,572,14,3,1128,4,0.35,BOAT-PROD-2024074956
3481,217,10,1,2176,24,1.1,BOAT-PROD-2023088384
3482,429,3,2,6592,32,0.49,BOAT-PROD-2024035895
3483,713,13,1,320,1,0.31,BOAT-PROD-2024121087
3484,659,5,2,6400,52,0.81,BOAT-PROD-2024101425
3485,594,7,3,2400,11,0.46,BOAT-PROD-2024087294
3486,528,5,3,12056,60,0.5,BOAT-PROD-2024061030
3487,359,6,2,16320,29,0.18,BOAT-PROD-2023123991
3488,94,4,2,6400,59,0.92,BOAT-PROD-2023049282
3489,572,1,3,6400,50,0.78,BOAT-PROD-2024074237
3490,330,14,2,2000,9,0.45,BOAT-PROD-2023118240
3491,343,2,3,6400,69,1.08,BOAT-PROD-2023121439
3492,282,1,1,6400,65,1.02,BOAT-PROD-2023107722
3493,88,7,3,9056,24,0.27,BOAT-PROD-2023038336
3494,643,15,1,8048,54,0.67,BOAT-PROD-2024108215
3495,502,9,1,2456,26,1.06,BOAT-PROD-2024056384
3496,214,12,1,2800,10,0.36,BOAT-PROD-2023081918
3497,174,13,1,720,2,0.28,BOAT-PROD-2023063036
3498,440,11,3,2800,13,0.46,BOAT-PROD-2024031320
3499,99,13,2,1032,10,0.97,BOAT-PROD-2023046201
3500,224,7,1,2400,6,0.25,BOAT-PROD-2023088369
3501,657,11,3,600,3,0.5,BOAT-PROD-2024109003
3502,63,3,1,21104,234,1.11,BOAT-PROD-2023036868
3503,343,7,1,2400,16,0.67,BOAT-PROD-2023126299
3504,588,13,3,2000,4,0.2,BOAT-PROD-2024088933
3505,702,3,2,6400,24,0.38,BOAT-PROD-2024129366
3506,328,3,1,22712,68,0.3,BOAT-PROD-2023111904
3507,700,6,1,6856,21,0.31,BOAT-PROD-2024112761
3508,288,8,2,9576,55,0.57,BOAT-PROD-2023103843
3509,263,8,1,5488,61,1.11,BOAT-PROD-2023097972
3510,306,1,3,8496,45,0.53,BOAT-PROD-2023119067
3511,49,12,2,2800,7,0.25,BOAT-PROD-2023029283
3512,704,13,2,2000,19,0.95,BOAT-PROD-2024128348
3513,183,3,1,6400,64,1.0,BOAT-PROD-2023078147
3514,403,8,3,4792,29,0.61,BOAT-PROD-2024029432
3515,485,14,2,544,5,0.92,BOAT-PROD-2024045275
3516,335,5,3,16552,172,1.04,BOAT-PROD-2023124449
3517,650,4,1,13440,35,0.26,BOAT-PROD-2024101130
3518,316,12,3,640,6,0.94,BOAT-PROD-2023119397
3519,626,14,1,888,3,0.34,BOAT-PROD-2024098512
3520,728,7,1,5056,11,0.22,BOAT-PROD-2024124229
3521,152,9,3,2400,14,0.58,BOAT-PROD-2023062809
3522,563,9,2,2400,13,0.54,BOAT-PROD-2024079310
3523,640,13,1,1848,13,0.7,BOAT-PROD-2024104931
3524,258,4,2,6400,76,1.19,BOAT-PROD-2023097896
3525,13,10,1,704,4,0.57,BOAT-PROD-2023013166
3526,187,1,2,6400,13,0.2,BOAT-PROD-2023078385
3527,16,14,2,1256,9,0.72,BOAT-PROD-2023012911
3528,533,9,3,5064,36,0.71,BOAT-PROD-2024067865
3529,404,10,2,2152,21,0.98,BOAT-PROD-2024024231
3530,173,10,2,1512,7,0.46,BOAT-PROD-2023064393
3531,52,4,2,6400,69,1.08,BOAT-PROD-2023029551
3532,233,8,2,6368,66,1.04,BOAT-PROD-2023082391
3533,431,14,1,320,2,0.62,BOAT-PROD-2024039003
3534,226,3,2,12552,69,0.55,BOAT-PROD-2023085046
3535,702,14,2,2000,3,0.15,BOAT-PROD-2024124189
3536,673,12,3,2800,20,0.71,BOAT-PROD-2024119516
3537,180,10,1,1656,3,0.18,BOAT-PROD-2023064340
3538,486,3,3,16904,95,0.56,BOAT-PROD-2024045749
3539,400,16,1,13072,34,0.26,BOAT-PROD-2024023165
3540,299,2,2,6400,49,0.77,BOAT-PROD-2023109602
3541,713,13,3,320,1,0.31,BOAT-PROD-2024125295
3542,157,4,3,6400,37,0.58,BOAT-PROD-2023064589
3543,333,14,2,2000,13,0.65,BOAT-PROD-2023117251
3544,580,7,1,2400,6,0.25,BOAT-PROD-2024089736
3545,173,10,2,552,3,0.54,BOAT-PROD-2023062299
3546,667,11,1,896,8,0.89,BOAT-PROD-2024102740
3547,316,1,3,19320,185,0.96,BOAT-PROD-2023116498
3548,531,7,1,2400,15,0.62,BOAT-PROD-2024061152
3549,135,1,2,6400,37,0.58,BOAT-PROD-2023058147
3550,73,16,2,18592,99,0.53,BOAT-PROD-2023035099
3551,567,5,1,6400,52,0.81,BOAT-PROD-2024072374
3552,43,5,3,6400,65,1.02,BOAT-PROD-2023025374
3553,522,9,3,8864,31,0.35,BOAT-PROD-2024065905
3554,136,8,2,4488,53,1.18,BOAT-PROD-2023053614
3555,631,8,1,10192,47,0.46,BOAT-PROD-2024098303
3556,243,5,2,6400,30,0.47,BOAT-PROD-2023086267
3557,193,3,2,6976,74,1.06,BOAT-PROD-2023073231
3558,573,7,1,6792,79,1.16,BOAT-PROD-2024072070
3559,517,10,3,2800,7,0.25,BOAT-PROD-2024057201
3560,550,9,3,5096,50,0.98,BOAT-PROD-2024071783
3561,204,3,1,17752,121,0.68,BOAT-PROD-2023078392
3562,543,14,2,2000,7,0.35,BOAT-PROD-2024061267
3563,453,5,2,6400,15,0.23,BOAT-PROD-2024032257
3564,564,12,1,2800,5,0.18,BOAT-PROD-2024074727
3565,104,4,1,6400,45,0.7,BOAT-PROD-2023045708
3566,537,13,3,1640,5,0.3,BOAT-PROD-2024064368
3567,251,15,2,8736,38,0.43,BOAT-PROD-2023099033
3568,279,11,1,480,2,0.42,BOAT-PROD-2023108398
3569,396,15,1,20336,153,0.75,BOAT-PROD-2024016410
3570,512,6,2,6400,61,0.95,BOAT-PROD-2024058129
3571,2,4,3,6400,20,0.31,BOAT-PROD-2023018481
3572,57,10,3,2464,10,0.41,BOAT-PROD-2023023851
3573,711,1,3,9096,61,0.67,BOAT-PROD-2024128963
3574,135,10,1,1032,8,0.78,BOAT-PROD-2023055696
3575,32,13,2,616,5,0.81,BOAT-PROD-2023024082
3576,510,14,3,2000,23,1.15,BOAT-PROD-2024053844
3577,138,11,2,792,9,1.14,BOAT-PROD-2023056083
3578,423,4,1,6400,54,0.84,BOAT-PROD-2024027086
3579,274,9,2,19544,178,0.91,BOAT-PROD-2023105442
3580,69,12,2,2800,9,0.32,BOAT-PROD-2023031596
3581,136,11,2,1896,22,1.16,BOAT-PROD-2023057272
3582,265,8,3,3424,7,0.2,BOAT-PROD-2023093969
3583,604,11,2,480,4,0.83,BOAT-PROD-2024088765
3584,455,10,3,2800,25,0.89,BOAT-PROD-2024036241
3585,437,6,1,7176,58,0.81,BOAT-PROD-2024039788
3586,327,1,1,6400,47,0.73,BOAT-PROD-2023116579
3587,636,16,3,15016,80,0.53,BOAT-PROD-2024099674
3588,205,4,2,22944,174,0.76,BOAT-PROD-2023076076
3589,591,2,3,6400,38,0.59,BOAT-PROD-2024085842
3590,632,15,3,22456,216,0.96,BOAT-PROD-2024092093
3591,104,13,3,2000,21,1.05,BOAT-PROD-2023045417
3592,40,16,2,4896,44,0.9,BOAT-PROD-2023027924
3593,88,5,1,6400,50,0.78,BOAT-PROD-2023039845
3594,490,5,2,6400,44,0.69,BOAT-PROD-2024051480
3595,501,12,3,1224,8,0.65,BOAT-PROD-2024051073
3596,206,4,3,6400,14,0.22,BOAT-PROD-2023077096
3597,135,12,1,1928,6,0.31,BOAT-PROD-2023052062
3598,99,7,2,7952,16,0.2,BOAT-PROD-2023045618
3599,67,1,2,6400,44,0.69,BOAT-PROD-2023036353
3600,352,10,3,592,2,0.34,BOAT-PROD-2023126688
3601,658,11,1,1384,3,0.22,BOAT-PROD-2024101128
3602,583,7,1,17008,90,0.53,BOAT-PROD-2024085798
3603,722,10,3,1192,6,0.5,BOAT-PROD-2024129981
3604,703,4,1,6400,20,0.31,BOAT-PROD-2024128729
3605,706,16,2,9088,94,1.03,BOAT-PROD-2024126910
3606,410,7,1,2400,26,1.08,BOAT-PROD-2024029108
3607,174,6,3,16928,142,0.84,BOAT-PROD-2023064911
3608,422,14,3,1200,3,0.25,BOAT-PROD-2024023524
3609,466,4,1,6400,18,0.28,BOAT-PROD-2024042316
3610,265,6,3,17656,117,0.66,BOAT-PROD-2023091741
3611,112,12,1,800,3,0.38,BOAT-PROD-2023043349
3612,3,1,2,6400,70,1.09,BOAT-PROD-2023015136
3613,200,10,1,720,3,0.42,BOAT-PROD-2023078968
3614,125,1,2,6400,58,0.91,BOAT-PROD-2023054489
3615,646,3,2,6400,74,1.16,BOAT-PROD-2024105575
3616,152,3,2,12184,55,0.45,BOAT-PROD-2023068884
3617,676,12,1,2800,9,0.32,BOAT-PROD-2024117943
3618,17,4,2,16704,52,0.31,BOAT-PROD-2023015053
3619,123,13,3,552,3,0.54,BOAT-PROD-2023054867
3620,43,15,1,5792,12,0.21,BOAT-PROD-2023024552
3621,484,2,1,6400,54,0.84,BOAT-PROD-2024046411
3622,412,5,2,6400,53,0.83,BOAT-PROD-2024026798
3623,615,13,3,392,3,0.77,BOAT-PROD-2024092173
3624,133,11,2,2800,22,0.79,BOAT-PROD-2023059310
3625,509,11,3,2096,21,1.0,BOAT-PROD-2024052366
3626,135,16,3,26624,240,0.9,BOAT-PROD-2023053348
3627,667,11,2,760,8,1.05,BOAT-PROD-2024103330
3628,353,7,2,2400,25,1.04,BOAT-PROD-2023128165
3629,628,16,1,4800,37,0.77,BOAT-PROD-2024097070
3630,683,14,1,1464,13,0.89,BOAT-PROD-2024114733
3631,353,7,1,2400,19,0.79,BOAT-PROD-2023129029
3632,187,8,2,2400,5,0.21,BOAT-PROD-2023071435
3633,684,11,3,728,3,0.41,BOAT-PROD-2024118253
3634,571,14,2,624,6,0.96,BOAT-PROD-2024075515
3635,609,3,2,6400,61,0.95,BOAT-PROD-2024086106
3636,701,3,2,6400,30,0.47,BOAT-PROD-2024128590
3637,362,3,1,17168,103,0.6,BOAT-PROD-2023124082
3638,581,4,1,12424,45,0.36,BOAT-PROD-2024085157
3639,611,7,3,2400,16,0.67,BOAT-PROD-2024096783
3640,119,3,2,14912,92,0.62,BOAT-PROD-2023044586
3641,726,5,2,20360,51,0.25,BOAT-PROD-2024124209
3642,138,5,1,6400,70,1.09,BOAT-PROD-2023057379
3643,398,16,2,4800,14,0.29,BOAT-PROD-2024027883
3644,239,9,2,2400,13,0.54,BOAT-PROD-2023087196
3645,40,5,2,14024,144,1.03,BOAT-PROD-2023021572
3646,634,9,2,6416,65,1.01,BOAT-PROD-2024098845
3647,327,9,1,5168,43,0.83,BOAT-PROD-2023119845
3648,9,11,1,2800,27,0.96,BOAT-PROD-2023014711
3649,173,3,1,9064,30,0.33,BOAT-PROD-2023067093
3650,461,6,2,6400,24,0.38,BOAT-PROD-2024045998
3651,720,13,1,2000,4,0.2,BOAT-PROD-2024124977
3652,726,9,3,4128,9,0.22,BOAT-PROD-2024124817
3653,585,5,2,6400,54,0.84,BOAT-PROD-2024081387
3654,331,12,3,2800,8,0.29,BOAT-PROD-2023111525
3655,533,7,1,4400,28,0.64,BOAT-PROD-2024069848
3656,396,10,1,2800,23,0.82,BOAT-PROD-2024011644
3657,494,16,2,7952,64,0.8,BOAT-PROD-2024057780
3658,339,3,2,19072,179,0.94,BOAT-PROD-2023121270
3659,104,5,3,26608,154,0.58,BOAT-PROD-2023045650
3660,209,3,3,6400,37,0.58,BOAT-PROD-2023074741
3661,395,1,3,6400,44,0.69,BOAT-PROD-2024018422
3662,374,16,2,20392,151,0.74,BOAT-PROD-2024012615
3663,292,11,3,1688,13,0.77,BOAT-PROD-2023106439
3664,368,1,3,10696,25,0.23,BOAT-PROD-2024011294
3665,487,3,1,6400,45,0.7,BOAT-PROD-2024054401
3666,526,16,3,4800,24,0.5,BOAT-PROD-2024065011
3667,665,5,1,6992,38,0.54,BOAT-PROD-2024103105
3668,457,16,3,12368,98,0.79,BOAT-PROD-2024049202
3669,277,5,3,10856,116,1.07,BOAT-PROD-2023103056
3670,451,10,1,1728,4,0.23,BOAT-PROD-2024034973
3671,300,6,3,6400,10,0.16,BOAT-PROD-2023107493
3672,374,14,2,1600,6,0.38,BOAT-PROD-2024014885
3673,330,3,3,15488,87,0.56,BOAT-PROD-2023112159
3674,476,13,1,320,2,0.62,BOAT-PROD-2024046064
3675,87,5,3,7904,93,1.18,BOAT-PROD-2023036553
3676,21,11,1,2800,15,0.54,BOAT-PROD-2023015130
3677,12,6,2,14920,118,0.79,BOAT-PROD-2023013412
3678,523,3,1,10768,104,0.97,BOAT-PROD-2024068739
3679,174,12,3,2208,17,0.77,BOAT-PROD-2023061848
3680,296,11,3,912,4,0.44,BOAT-PROD-2023101050
3681,424,5,1,6400,38,0.59,BOAT-PROD-2024021210
3682,415,10,3,1200,13,1.08,BOAT-PROD-2024026014
3683,227,5,3,6400,47,0.73,BOAT-PROD-2023084296
3684,170,1,3,12656,101,0.8,BOAT-PROD-2023065016
3685,725,2,1,6400,65,1.02,BOAT-PROD-2024126982
3686,274,15,1,4800,34,0.71,BOAT-PROD-2023104631
3687,433,14,1,2000,16,0.8,BOAT-PROD-2024031133
3688,319,15,2,4800,44,0.92,BOAT-PROD-2023113642
3689,175,6,3,13944,141,1.01,BOAT-PROD-2023064902
3690,157,3,3,9048,54,0.6,BOAT-PROD-2023062399
3691,114,15,1,12920,103,0.8,BOAT-PROD-2023049061
3692,212,5,1,6400,66,1.03,BOAT-PROD-2023074388
3693,8,2,3,8096,18,0.22,BOAT-PROD-2023012548
3694,149,15,1,13120,70,0.53,BOAT-PROD-2023052631
3695,102,7,1,2688,31,1.15,BOAT-PROD-2023049030
3696,688,3,3,9760,64,0.66,BOAT-PROD-2024111428
3697,266,2,2,10064,83,0.82,BOAT-PROD-2023091550
3698,61,3,3,8504,89,1.05,BOAT-PROD-2023038501
3699,123,9,3,3720,41,1.1,BOAT-PROD-2023054949
3700,104,7,1,7200,14,0.19,BOAT-PROD-2023046078
3701,82,10,2,768,6,0.78,BOAT-PROD-2023035562
3702,293,8,1,2400,9,0.38,BOAT-PROD-2023106358
3703,75,1,3,21640,69,0.32,BOAT-PROD-2023032302
3704,318,13,2,872,6,0.69,BOAT-PROD-2023113926
3705,512,9,3,9464,15,0.16,BOAT-PROD-2024057193
3706,330,7,1,4696,47,1.0,BOAT-PROD-2023118509
3707,683,14,2,1160,10,0.86,BOAT-PROD-2024116056
3708,707,5,2,8136,20,0.25,BOAT-PROD-2024125693
3709,608,16,3,17112,178,1.04,BOAT-PROD-2024087802
3710,366,10,1,2440,6,0.25,BOAT-PROD-2024012338
3711,554,11,2,2800,18,0.64,BOAT-PROD-2024077282
3712,364,2,1,8976,101,1.13,BOAT-PROD-2023124278
3713,399,1,2,6400,66,1.03,BOAT-PROD-2024026179
3714,220,13,2,2000,8,0.4,BOAT-PROD-2023084948
3715,569,13,2,904,2,0.22,BOAT-PROD-2024071534
3716,367,8,1,3328,33,0.99,BOAT-PROD-2024019933
3717,527,10,1,480,4,0.83,BOAT-PROD-2024068236
3718,391,15,3,16168,53,0.33,BOAT-PROD-2024014418
3719,542,14,1,2000,21,1.05,BOAT-PROD-2024066516
3720,182,10,3,2376,9,0.38,BOAT-PROD-2023073320
3721,35,5,3,6400,65,1.02,BOAT-PROD-2023023148
3722,248,2,1,7384,17,0.23,BOAT-PROD-2023092992
3723,172,6,2,11160,128,1.15,BOAT-PROD-2023063312
3724,395,9,1,5888,31,0.53,BOAT-PROD-2024017397
3725,508,9,2,6264,39,0.62,BOAT-PROD-2024051205
3726,377,9,3,2400,6,0.25,BOAT-PROD-2024013479
3727,475,3,2,28440,188,0.66,BOAT-PROD-2024044901
3728,594,8,2,2400,4,0.17,BOAT-PROD-2024086098
3729,203,5,1,6400,45,0.7,BOAT-PROD-2023079387
3730,477,11,3,2624,23,0.88,BOAT-PROD-2024041437
3731,43,13,1,1488,9,0.6,BOAT-PROD-2023027748
3732,643,4,2,6400,73,1.14,BOAT-PROD-2024101170
3733,49,12,1,2800,16,0.57,BOAT-PROD-2023028790
3734,180,13,2,2000,10,0.5,BOAT-PROD-2023062683
3735,659,14,2,2000,12,0.6,BOAT-PROD-2024107996
3736,508,9,1,2768,19,0.69,BOAT-PROD-2024057154
3737,534,12,3,632,3,0.47,BOAT-PROD-2024068473
3738,179,13,2,1456,14,0.96,BOAT-PROD-2023063582
3739,560,13,2,1344,12,0.89,BOAT-PROD-2024071657
3740,302,8,1,3392,11,0.32,BOAT-PROD-2023108453
3741,529,12,3,1208,10,0.83,BOAT-PROD-2024065550
3742,35,2,3,6400,32,0.5,BOAT-PROD-2023025766
3743,109,6,2,9800,40,0.41,BOAT-PROD-2023045831
3744,275,16,2,30760,369,1.2,BOAT-PROD-2023101669
3745,338,11,1,1592,11,0.69,BOAT-PROD-2023127330
3746,271,6,3,6400,72,1.12,BOAT-PROD-2023093608
3747,294,7,3,16760,117,0.7,BOAT-PROD-2023104842
3748,49,1,2,6400,28,0.44,BOAT-PROD-2023021757
3749,575,14,2,1440,8,0.56,BOAT-PROD-2024076129
3750,55,15,1,4800,32,0.67,BOAT-PROD-2023022012
3751,700,12,2,2800,29,1.04,BOAT-PROD-2024113203
3752,534,10,2,2800,18,0.64,BOAT-PROD-2024064160
3753,516,15,1,19152,38,0.2,BOAT-PROD-2024051802
3754,304,1,1,10168,36,0.35,BOAT-PROD-2023101798
3755,387,1,2,6400,66,1.03,BOAT-PROD-2024011457
3756,628,8,3,2752,31,1.13,BOAT-PROD-2024096904
3757,548,13,1,2000,14,0.7,BOAT-PROD-2024076060
3758,382,5,1,6400,51,0.8,BOAT-PROD-2024017070
3759,473,6,2,6400,63,0.98,BOAT-PROD-2024043643
3760,333,1,2,6400,18,0.28,BOAT-PROD-2023117295
3761,589,12,1,1160,8,0.69,BOAT-PROD-2024085667
3762,153,15,2,4800,10,0.21,BOAT-PROD-2023067373
3763,276,13,2,1760,10,0.57,BOAT-PROD-2023108092
3764,541,15,1,10240,101,0.99,BOAT-PROD-2024061539
3765,387,7,3,4904,47,0.96,BOAT-PROD-2024017911
3766,288,8,2,3320,17,0.51,BOAT-PROD-2023103168
3767,186,13,2,2000,21,1.05,BOAT-PROD-2023078806
3768,473,8,1,6456,28,0.43,BOAT-PROD-2024042059
3769,247,12,2,1080,3,0.28,BOAT-PROD-2023098370
3770,52,14,2,2000,19,0.95,BOAT-PROD-2023029073
3771,610,8,1,5808,9,0.15,BOAT-PROD-2024099678
3772,568,16,2,14360,73,0.51,BOAT-PROD-2024077665
3773,203,11,3,2800,28,1.0,BOAT-PROD-2023078779
3774,90,14,2,824,3,0.36,BOAT-PROD-2023032919
3775,45,15,1,9488,46,0.48,BOAT-PROD-2023025867
3776,652,15,3,30424,356,1.17,BOAT-PROD-2024104508
3777,622,1,2,6400,36,0.56,BOAT-PROD-2024091093
3778,243,14,1,1384,8,0.58,BOAT-PROD-2023083120
3779,132,11,3,2800,23,0.82,BOAT-PROD-2023051525
3780,395,7,2,2400,10,0.42,BOAT-PROD-2024017481
3781,454,1,2,14200,28,0.2,BOAT-PROD-2024032483
3782,471,2,2,9248,76,0.82,BOAT-PROD-2024048133
3783,564,16,1,7880,62,0.79,BOAT-PROD-2024075400
3784,176,9,2,2400,4,0.17,BOAT-PROD-2023066515
3785,27,7,2,2400,10,0.42,BOAT-PROD-2023012061
3786,698,11,3,2800,21,0.75,BOAT-PROD-2024114082
3787,644,7,2,2400,22,0.92,BOAT-PROD-2024102106
3788,671,3,3,6400,15,0.23,BOAT-PROD-2024111715
3789,246,10,1,2800,17,0.61,BOAT-PROD-2023093492
3790,362,2,2,12104,36,0.3,BOAT-PROD-2023126315
3791,151,9,2,17728,110,0.62,BOAT-PROD-2023055991
3792,470,2,1,7320,31,0.42,BOAT-PROD-2024046649
3793,221,7,3,4024,8,0.2,BOAT-PROD-2023081625
3794,464,4,2,7568,30,0.4,BOAT-PROD-2024044816
3795,437,6,2,6400,53,0.83,BOAT-PROD-2024037237
3796,591,13,1,2000,15,0.75,BOAT-PROD-2024083020
3797,643,15,1,19384,205,1.06,BOAT-PROD-2024105070
3798,191,2,2,8200,40,0.49,BOAT-PROD-2023073827
3799,18,12,3,2096,18,0.86,BOAT-PROD-2023014094
3800,253,4,1,6400,36,0.56,BOAT-PROD-2023095544
3801,257,3,2,24512,238,0.97,BOAT-PROD-2023092561
3802,278,15,2,17072,200,1.17,BOAT-PROD-2023107812
3803,622,14,1,2000,21,1.05,BOAT-PROD-2024099263
3804,628,3,2,12528,61,0.49,BOAT-PROD-2024092790
3805,93,1,2,7512,35,0.47,BOAT-PROD-2023041298
3806,160,2,3,8856,90,1.02,BOAT-PROD-2023065133
3807,575,9,3,2464,21,0.85,BOAT-PROD-2024071478
3808,91,11,2,1256,12,0.96,BOAT-PROD-2023049891
3809,127,12,1,2720,17,0.62,BOAT-PROD-2023052016
3810,661,12,2,2096,18,0.86,BOAT-PROD-2024109699
3811,287,6,3,6464,20,0.31,BOAT-PROD-2023108174
3812,332,2,1,14560,29,0.2,BOAT-PROD-2023117713
3813,519,1,2,6400,36,0.56,BOAT-PROD-2024066395
3814,669,13,1,2000,20,1.0,BOAT-PROD-2024101309
3815,304,7,1,9584,82,0.86,BOAT-PROD-2023108386
3816,252,7,3,2400,23,0.96,BOAT-PROD-2023097904
3817,614,3,2,11928,74,0.62,BOAT-PROD-2024096083
3818,229,8,3,4272,36,0.84,BOAT-PROD-2023082344
3819,578,6,2,10680,23,0.22,BOAT-PROD-2024076085
3820,402,10,2,536,3,0.56,BOAT-PROD-2024026682
3821,462,6,1,6712,36,0.54,BOAT-PROD-2024047913
3822,172,7,1,6808,55,0.81,BOAT-PROD-2023063867
3823,43,5,2,6400,63,0.98,BOAT-PROD-2023025502
3824,93,8,1,2400,24,1.0,BOAT-PROD-2023045790
3825,296,11,2,1632,13,0.8,BOAT-PROD-2023109543
3826,369,2,2,6400,24,0.38,BOAT-PROD-2024019643
3827,174,4,1,6400,70,1.09,BOAT-PROD-2023069841
3828,13,12,1,2800,12,0.43,BOAT-PROD-2023017163
3829,11,6,1,6400,56,0.88,BOAT-PROD-2023011639
3830,152,9,1,2400,20,0.83,BOAT-PROD-2023068375
3831,36,2,1,6400,40,0.62,BOAT-PROD-2023025368
3832,405,9,1,2400,6,0.25,BOAT-PROD-2024023958
3833,24,7,3,2400,28,1.17,BOAT-PROD-2023019553
3834,663,11,3,2800,19,0.68,BOAT-PROD-2024102105
3835,526,11,3,2552,29,1.14,BOAT-PROD-2024063759
3836,237,8,2,10168,98,0.96,BOAT-PROD-2023084447
3837,196,7,1,5840,69,1.18,BOAT-PROD-2023075938
3838,547,3,3,6400,12,0.19,BOAT-PROD-2024069390
3839,485,11,1,2800,9,0.32,BOAT-PROD-2024046531
3840,409,4,1,9432,73,0.77,BOAT-PROD-2024024869
3841,704,14,3,2000,6,0.3,BOAT-PROD-2024123721
3842,526,11,3,1056,12,1.14,BOAT-PROD-2024066097
3843,456,15,1,4816,11,0.23,BOAT-PROD-2024036938
3844,462,14,2,2000,22,1.1,BOAT-PROD-2024048407
3845,611,14,3,1272,13,1.02,BOAT-PROD-2024095220
3846,186,4,3,20456,178,0.87,BOAT-PROD-2023079739
3847,642,2,3,18216,153,0.84,BOAT-PROD-2024104730
3848,221,11,1,2800,25,0.89,BOAT-PROD-2023083849
3849,615,13,1,512,1,0.2,BOAT-PROD-2024094768
3850,33,12,3,2424,24,0.99,BOAT-PROD-2023025005
3851,475,15,3,15000,104,0.69,BOAT-PROD-2024046682
3852,310,6,3,6400,19,0.3,BOAT-PROD-2023114424
3853,307,6,3,9304,65,0.7,BOAT-PROD-2023119362
3854,418,16,2,5904,9,0.15,BOAT-PROD-2024025794
3855,150,7,3,3248,14,0.43,BOAT-PROD-2023059642
3856,355,10,2,2800,13,0.46,BOAT-PROD-2023128239
3857,586,5,1,6400,10,0.16,BOAT-PROD-2024083733
3858,163,9,1,7832,20,0.26,BOAT-PROD-2023068963
3859,562,3,1,6416,38,0.59,BOAT-PROD-2024079914
3860,220,11,1,480,4,0.83,BOAT-PROD-2023085450
3861,712,16,1,15952,88,0.55,BOAT-PROD-2024129352
3862,551,10,1,1208,7,0.58,BOAT-PROD-2024071564
3863,100,10,2,480,2,0.42,BOAT-PROD-2023049496
3864,367,16,1,10744,69,0.64,BOAT-PROD-2024017009
3865,446,12,3,1872,17,0.91,BOAT-PROD-2024038448
3866,387,3,2,6400,44,0.69,BOAT-PROD-2024011303
3867,16,4,2,9024,98,1.09,BOAT-PROD-2023011915
3868,228,6,3,6400,34,0.53,BOAT-PROD-2023087068
3869,560,6,1,6400,70,1.09,BOAT-PROD-2024071376
3870,550,4,1,8688,53,0.61,BOAT-PROD-2024079078
3871,387,3,1,8760,55,0.63,BOAT-PROD-2024018493
3872,285,4,2,8272,71,0.86,BOAT-PROD-2023106423
3873,133,4,2,10752,92,0.86,BOAT-PROD-2023058008
3874,151,1,1,26664,192,0.72,BOAT-PROD-2023059473
3875,325,10,1,584,6,1.03,BOAT-PROD-2023113820
3876,327,5,3,48000,326,0.68,BOAT-PROD-2023113953
3877,43,6,3,9696,19,0.2,BOAT-PROD-2023021408
3878,375,13,2,1208,5,0.41,BOAT-PROD-2024013372
3879,135,10,1,1776,8,0.45,BOAT-PROD-2023058670
3880,645,4,2,6400,37,0.58,BOAT-PROD-2024107735
3881,448,12,1,856,5,0.58,BOAT-PROD-2024031594
3882,579,14,3,1376,14,1.02,BOAT-PROD-2024083570
3883,329,8,1,2400,24,1.0,BOAT-PROD-2023114783
3884,640,16,2,4800,42,0.88,BOAT-PROD-2024107580
3885,564,12,2,2800,31,1.11,BOAT-PROD-2024078755
3886,700,7,1,2936,35,1.19,BOAT-PROD-2024116428
3887,641,8,2,3224,6,0.19,BOAT-PROD-2024105347
3888,618,12,1,2800,20,0.71,BOAT-PROD-2024096137
3889,90,14,1,1144,13,1.14,BOAT-PROD-2023034769
3890,310,2,3,13424,133,0.99,BOAT-PROD-2023113790
3891,405,8,2,6456,64,0.99,BOAT-PROD-2024021465
3892,54,14,2,912,5,0.55,BOAT-PROD-2023024588
3893,303,7,1,5048,14,0.28,BOAT-PROD-2023106895
3894,515,7,1,5968,12,0.2,BOAT-PROD-2024052773
3895,244,11,1,2800,22,0.79,BOAT-PROD-2023093977
3896,309,15,3,30576,214,0.7,BOAT-PROD-2023118086
3897,306,15,1,8992,22,0.24,BOAT-PROD-2023111001
3898,512,10,1,2800,31,1.11,BOAT-PROD-2024051430
