procurement_id,order_date_key,product_id,supplier_id,order_quantity,unit_cost,total_cost,lead_time_days,delivery_date_key,quality_score,po_number
1017,17,9,3,400,6.99,2796.0,18,35,100.0,PO-BOAT-2023-462140
1018,586,5,7,400,24.99,9996.0,7,593,95.9,PO-BOAT-2024-813982
1019,141,2,2,400,17.99,7196.0,15,156,96.5,PO-BOAT-2023-173440
1020,659,5,5,400,24.99,9996.0,15,674,96.8,PO-BOAT-2024-512945
1021,253,14,6,400,13.99,5596.0,10,263,94.5,PO-BOAT-2023-749877
1022,17,4,1,472,10.99,5187.28,12,29,99.3,PO-BOAT-2023-499322
1023,433,12,7,400,11.99,4796.0,11,444,95.2,PO-BOAT-2024-796854
1024,661,1,7,440,18.99,8355.6,5,666,95.9,PO-BOAT-2024-449112
1025,272,14,7,400,13.99,5596.0,9,281,96.5,PO-BOAT-2023-208321
1026,681,4,7,400,10.99,4396.0,10,691,94.3,PO-BOAT-2024-530419
1027,78,14,2,400,13.99,5596.0,9,87,96.5,PO-BOAT-2023-527983
1028,499,10,4,400,54.99,21996.0,7,506,99.0,PO-BOAT-2024-697273
1029,255,9,7,400,6.99,2796.0,10,265,95.2,PO-BOAT-2023-416897
1030,75,1,4,664,18.99,12609.36,11,86,96.6,PO-BOAT-2023-403102
1031,386,3,7,400,13.99,5596.0,7,393,93.0,PO-BOAT-2024-435720
1032,716,16,3,1016,19.99,20309.84,9,725,99.9,PO-BOAT-2024-764715
1033,455,6,1,400,15.99,6396.0,7,462,98.3,PO-BOAT-2024-981980
1034,211,16,7,1480,19.99,29585.2,6,217,94.3,PO-BOAT-2023-982775
1035,154,1,6,408,18.99,7747.92,5,159,96.2,PO-BOAT-2023-451429
1036,230,15,6,696,15.99,11129.04,8,238,96.4,PO-BOAT-2023-131627
1037,292,11,5,400,39.99,15996.0,10,302,96.4,PO-BOAT-2023-181820
1038,4,16,6,568,19.99,11354.32,10,14,94.5,PO-BOAT-2023-908801
1039,503,16,4,624,19.99,12473.76,14,517,98.1,PO-BOAT-2024-164737
1040,628,9,4,720,6.99,5032.8,13,641,97.1,PO-BOAT-2024-271259
1041,184,14,5,400,13.99,5596.0,10,194,93.6,PO-BOAT-2023-791059
1042,295,5,6,400,24.99,9996.0,5,300,96.7,PO-BOAT-2023-868776
1043,138,13,1,400,16.99,6796.0,11,149,97.6,PO-BOAT-2023-109718
1044,687,7,3,400,12.99,5196.0,9,696,96.6,PO-BOAT-2024-874783
1045,285,1,5,400,18.99,7596.0,17,302,93.6,PO-BOAT-2023-393040
1046,553,4,3,400,10.99,4396.0,17,570,99.9,PO-BOAT-2024-858222
1047,204,12,1,400,11.99,4796.0,18,222,95.8,PO-BOAT-2023-980755
1048,3,2,7,584,17.99,10506.16,5,8,94.0,PO-BOAT-2023-730141
1049,311,14,2,400,13.99,5596.0,11,322,95.0,PO-BOAT-2023-377767
1050,152,1,1,400,18.99,7596.0,7,159,98.2,PO-BOAT-2023-387831
1051,253,4,6,400,10.99,4396.0,10,263,95.3,PO-BOAT-2023-109786
1052,588,14,2,400,13.99,5596.0,15,603,96.6,PO-BOAT-2024-431871
1053,128,16,1,880,19.99,17591.2,13,141,97.3,PO-BOAT-2023-949197
1054,139,10,3,400,54.99,21996.0,11,150,98.2,PO-BOAT-2023-462349
1055,76,8,1,400,9.99,3996.0,12,88,96.0,PO-BOAT-2023-854321
1056,319,10,2,400,54.99,21996.0,17,336,95.4,PO-BOAT-2023-459411
1057,416,7,7,400,12.99,5196.0,6,422,96.8,PO-BOAT-2024-228098
1058,125,13,1,400,16.99,6796.0,9,134,99.0,PO-BOAT-2023-593756
1059,426,3,7,896,13.99,12535.04,10,436,95.4,PO-BOAT-2024-376032
1060,123,8,1,400,9.99,3996.0,13,136,99.4,PO-BOAT-2023-110923
1061,721,5,6,840,24.99,20991.6,12,731,94.5,PO-BOAT-2024-433024
1062,113,12,3,400,11.99,4796.0,7,120,98.1,PO-BOAT-2023-623514
1063,133,13,1,400,16.99,6796.0,9,142,96.8,PO-BOAT-2023-133387
1064,611,4,5,400,10.99,4396.0,18,629,96.5,PO-BOAT-2024-415245
1065,479,16,1,576,19.99,11514.24,7,486,98.5,PO-BOAT-2024-549329
1066,378,12,6,400,11.99,4796.0,8,386,97.1,PO-BOAT-2024-527304
1067,163,3,1,400,13.99,5596.0,16,179,98.4,PO-BOAT-2023-742882
1068,69,10,5,400,54.99,21996.0,16,85,97.4,PO-BOAT-2023-910593
1069,169,14,6,400,13.99,5596.0,5,174,97.0,PO-BOAT-2023-740844
1070,537,4,6,416,10.99,4571.84,14,551,95.6,PO-BOAT-2024-841649
1071,634,9,1,400,6.99,2796.0,17,651,98.3,PO-BOAT-2024-930948
1072,130,1,6,400,18.99,7596.0,9,139,96.7,PO-BOAT-2023-451724
1073,603,16,6,480,19.99,9595.2,14,617,94.4,PO-BOAT-2024-473232
1074,89,11,3,400,39.99,15996.0,12,101,99.3,PO-BOAT-2023-255869
1075,262,6,4,400,15.99,6396.0,14,276,96.9,PO-BOAT-2023-844312
1076,714,4,4,680,10.99,7473.2,13,727,99.5,PO-BOAT-2024-675358
1077,333,5,1,408,24.99,10195.92,8,341,99.3,PO-BOAT-2023-279369
1078,727,4,5,576,10.99,6330.24,14,731,94.1,PO-BOAT-2024-384258
1079,699,6,2,400,15.99,6396.0,14,713,96.8,PO-BOAT-2024-641751
1080,511,1,2,400,18.99,7596.0,15,526,95.1,PO-BOAT-2024-617125
1081,255,14,1,400,13.99,5596.0,11,266,99.3,PO-BOAT-2023-627766
1082,346,2,5,848,17.99,15255.52,8,354,96.4,PO-BOAT-2023-329619
1083,360,13,2,400,16.99,6796.0,12,372,96.6,PO-BOAT-2023-287081
1084,634,12,1,400,11.99,4796.0,13,647,97.0,PO-BOAT-2024-968880
1085,243,11,6,400,39.99,15996.0,6,249,95.6,PO-BOAT-2023-258365
1086,670,8,5,640,9.99,6393.6,8,678,96.2,PO-BOAT-2024-499880
1087,389,4,6,992,10.99,10902.08,13,402,97.5,PO-BOAT-2024-538802
1088,365,14,5,400,13.99,5596.0,8,373,96.9,PO-BOAT-2023-120867
1089,265,6,5,720,15.99,11512.8,16,281,93.6,PO-BOAT-2023-695576
1090,449,5,2,520,24.99,12994.8,14,463,96.4,PO-BOAT-2024-606889
1091,254,3,2,400,13.99,5596.0,15,269,96.5,PO-BOAT-2023-943368
1092,255,9,2,400,6.99,2796.0,17,272,98.7,PO-BOAT-2023-146183
1093,310,10,4,456,54.99,25075.44,14,324,97.6,PO-BOAT-2023-930519
1094,400,8,6,400,9.99,3996.0,5,405,96.4,PO-BOAT-2024-456263
1095,65,5,7,416,24.99,10395.84,5,70,95.1,PO-BOAT-2023-145142
1096,169,2,4,400,17.99,7196.0,7,176,98.7,PO-BOAT-2023-719225
1097,409,5,7,400,24.99,9996.0,10,419,96.5,PO-BOAT-2024-409323
1098,577,1,3,400,18.99,7596.0,18,595,97.3,PO-BOAT-2024-170809
1099,126,12,7,400,11.99,4796.0,6,132,94.5,PO-BOAT-2023-489862
1100,230,12,1,400,11.99,4796.0,16,246,97.9,PO-BOAT-2023-144364
1101,175,10,4,400,54.99,21996.0,17,192,97.9,PO-BOAT-2023-878017
1102,42,5,3,400,24.99,9996.0,13,55,98.1,PO-BOAT-2023-376328
1103,17,9,5,400,6.99,2796.0,8,25,95.3,PO-BOAT-2023-392639
1104,367,3,5,400,13.99,5596.0,8,375,96.6,PO-BOAT-2024-556606
1105,362,5,4,400,24.99,9996.0,18,380,99.9,PO-BOAT-2023-928596
1106,95,9,1,400,6.99,2796.0,12,107,98.1,PO-BOAT-2023-308746
1107,183,2,6,424,17.99,7627.76,12,195,95.2,PO-BOAT-2023-797114
1108,307,11,7,400,39.99,15996.0,10,317,93.1,PO-BOAT-2023-664532
1109,481,16,2,400,19.99,7996.0,10,491,98.6,PO-BOAT-2024-161748
1110,498,14,2,400,13.99,5596.0,13,511,96.6,PO-BOAT-2024-477559
1111,219,14,4,400,13.99,5596.0,10,229,99.0,PO-BOAT-2023-440777
1112,392,5,1,400,24.99,9996.0,17,409,98.3,PO-BOAT-2024-617789
1113,601,14,3,400,13.99,5596.0,14,615,96.2,PO-BOAT-2024-209737
1114,107,16,2,400,19.99,7996.0,18,125,94.9,PO-BOAT-2023-616506
1115,558,16,5,400,19.99,7996.0,7,565,94.5,PO-BOAT-2024-250268
1116,245,6,7,400,15.99,6396.0,8,253,93.9,PO-BOAT-2023-201540
1117,81,2,7,400,17.99,7196.0,14,95,93.0,PO-BOAT-2023-586579
1118,722,11,3,400,39.99,15996.0,12,731,96.6,PO-BOAT-2024-520006
1119,23,7,4,400,12.99,5196.0,13,36,96.9,PO-BOAT-2023-378775
1120,62,10,5,400,54.99,21996.0,16,78,94.7,PO-BOAT-2023-804007
1121,553,9,6,584,6.99,4082.16,6,559,95.5,PO-BOAT-2024-778277
1122,524,4,2,552,10.99,6066.48,14,538,97.6,PO-BOAT-2024-565473
1123,164,14,2,400,13.99,5596.0,11,175,97.9,PO-BOAT-2023-930062
1124,28,13,7,400,16.99,6796.0,11,39,93.0,PO-BOAT-2023-990575
1125,539,10,2,400,54.99,21996.0,13,552,96.2,PO-BOAT-2024-447174
1126,687,7,5,400,12.99,5196.0,15,702,95.9,PO-BOAT-2024-501667
1127,482,11,5,400,39.99,15996.0,11,493,97.0,PO-BOAT-2024-755109
1128,198,9,5,416,6.99,2907.84,17,215,95.8,PO-BOAT-2023-387759
1129,268,10,3,400,54.99,21996.0,8,276,98.2,PO-BOAT-2023-284785
1130,160,2,2,400,17.99,7196.0,13,173,95.1,PO-BOAT-2023-770039
1131,466,2,3,936,17.99,16838.64,18,484,99.4,PO-BOAT-2024-802153
1132,631,8,6,400,9.99,3996.0,11,642,96.9,PO-BOAT-2024-777331
1133,524,8,1,424,9.99,4235.76,15,539,96.8,PO-BOAT-2024-455939
1134,257,13,2,400,16.99,6796.0,11,268,96.6,PO-BOAT-2023-890368
1135,147,1,2,472,18.99,8963.28,17,164,95.8,PO-BOAT-2023-844992
1136,48,12,5,400,11.99,4796.0,16,64,94.2,PO-BOAT-2023-610868
1137,163,3,5,432,13.99,6043.68,10,173,94.7,PO-BOAT-2023-859635
1138,544,12,6,400,11.99,4796.0,7,551,94.2,PO-BOAT-2024-953808
1139,517,3,4,400,13.99,5596.0,15,532,99.6,PO-BOAT-2024-528760
1140,696,7,1,400,12.99,5196.0,13,709,99.0,PO-BOAT-2024-630238
1141,289,9,5,400,6.99,2796.0,18,307,94.7,PO-BOAT-2023-870753
1142,47,7,3,400,12.99,5196.0,9,56,99.1,PO-BOAT-2023-329148
1143,55,11,5,400,39.99,15996.0,17,72,97.2,PO-BOAT-2023-758457
1144,556,11,6,400,39.99,15996.0,10,566,93.9,PO-BOAT-2024-343859
1145,213,14,5,400,13.99,5596.0,10,223,96.5,PO-BOAT-2023-495324
1146,706,4,4,616,10.99,6769.84,8,714,99.9,PO-BOAT-2024-408505
1147,303,13,5,400,16.99,6796.0,9,312,95.9,PO-BOAT-2023-524072
1148,374,15,7,400,15.99,6396.0,13,387,95.7,PO-BOAT-2024-333762
1149,553,12,7,400,11.99,4796.0,8,561,93.0,PO-BOAT-2024-117463
1150,417,9,4,400,6.99,2796.0,8,425,98.4,PO-BOAT-2024-934591
1151,172,6,3,440,15.99,7035.6,15,187,97.8,PO-BOAT-2023-123985
1152,497,9,1,400,6.99,2796.0,17,514,98.7,PO-BOAT-2024-350345
1153,503,4,3,960,10.99,10550.4,16,519,98.2,PO-BOAT-2024-732184
1154,48,14,6,400,13.99,5596.0,6,54,95.8,PO-BOAT-2023-308982
1155,144,3,7,400,13.99,5596.0,9,153,95.5,PO-BOAT-2023-889329
1156,235,16,6,400,19.99,7996.0,5,240,95.6,PO-BOAT-2023-423498
1157,586,7,2,400,12.99,5196.0,10,596,97.2,PO-BOAT-2024-966198
1158,461,13,6,400,16.99,6796.0,5,466,95.6,PO-BOAT-2024-548584
1159,249,14,4,400,13.99,5596.0,7,256,96.0,PO-BOAT-2023-436435
1160,164,6,2,400,15.99,6396.0,17,181,97.3,PO-BOAT-2023-958177
1161,74,11,4,400,39.99,15996.0,13,87,99.3,PO-BOAT-2023-319129
1162,40,14,2,400,13.99,5596.0,9,49,98.7,PO-BOAT-2023-594679
1163,457,11,3,400,39.99,15996.0,8,465,99.4,PO-BOAT-2024-870267
1164,370,5,2,400,24.99,9996.0,13,383,97.6,PO-BOAT-2024-772414
1165,272,7,3,400,12.99,5196.0,18,290,96.8,PO-BOAT-2023-833428
1166,278,8,3,400,9.99,3996.0,15,293,97.5,PO-BOAT-2023-565163
1167,261,12,5,400,11.99,4796.0,12,273,96.5,PO-BOAT-2023-597101
1168,261,11,2,400,39.99,15996.0,11,272,98.3,PO-BOAT-2023-510009
1169,280,10,1,400,54.99,21996.0,8,288,97.9,PO-BOAT-2023-421466
1170,657,10,1,400,54.99,21996.0,18,675,97.9,PO-BOAT-2024-443307
1171,533,1,4,624,18.99,11849.76,17,550,97.2,PO-BOAT-2024-729680
1172,713,15,6,680,15.99,10873.2,12,725,95.9,PO-BOAT-2024-756273
1173,41,15,7,1048,15.99,16757.52,12,53,94.4,PO-BOAT-2023-373371
1174,117,11,1,400,39.99,15996.0,14,131,98.5,PO-BOAT-2023-396872
1175,635,5,3,448,24.99,11195.52,11,646,98.7,PO-BOAT-2024-106825
1176,639,12,7,400,11.99,4796.0,7,646,94.6,PO-BOAT-2024-473374
1177,177,1,7,792,18.99,15040.08,10,187,93.6,PO-BOAT-2023-333572
1178,314,3,6,400,13.99,5596.0,7,321,95.6,PO-BOAT-2023-898640
1179,468,6,3,400,15.99,6396.0,7,475,97.1,PO-BOAT-2024-419764
1180,640,9,5,400,6.99,2796.0,16,656,94.5,PO-BOAT-2024-570748
1181,601,5,3,400,24.99,9996.0,13,614,98.7,PO-BOAT-2024-758904
1182,386,11,2,400,39.99,15996.0,16,402,95.8,PO-BOAT-2024-135259
1183,435,9,3,400,6.99,2796.0,13,448,97.6,PO-BOAT-2024-843129
1184,711,16,6,1024,19.99,20469.76,5,716,94.1,PO-BOAT-2024-689504
1185,371,1,6,400,18.99,7596.0,14,385,94.5,PO-BOAT-2024-567953
1186,34,8,1,400,9.99,3996.0,15,49,96.8,PO-BOAT-2023-857799
1187,528,10,2,400,54.99,21996.0,8,536,98.2,PO-BOAT-2024-470341
1188,274,13,7,400,16.99,6796.0,9,283,93.8,PO-BOAT-2023-237839
1189,574,1,7,400,18.99,7596.0,12,586,96.5,PO-BOAT-2024-351723
1190,699,9,5,400,6.99,2796.0,9,708,96.7,PO-BOAT-2024-163635
1191,290,1,2,400,18.99,7596.0,11,301,98.1,PO-BOAT-2023-661635
1192,145,1,7,400,18.99,7596.0,13,158,95.0,PO-BOAT-2023-836737
1193,464,9,6,400,6.99,2796.0,13,477,96.3,PO-BOAT-2024-149033
1194,194,9,5,400,6.99,2796.0,11,205,97.3,PO-BOAT-2023-282555
1195,276,12,4,400,11.99,4796.0,14,290,96.3,PO-BOAT-2023-468000
1196,343,4,4,400,10.99,4396.0,15,358,96.2,PO-BOAT-2023-526389
1197,723,4,1,400,10.99,4396.0,8,731,98.5,PO-BOAT-2024-321907
1198,13,12,4,400,11.99,4796.0,10,23,98.9,PO-BOAT-2023-857591
1199,605,9,4,400,6.99,2796.0,18,623,98.5,PO-BOAT-2024-325968
1200,550,16,1,400,19.99,7996.0,13,563,97.2,PO-BOAT-2024-912415
1201,406,13,6,400,16.99,6796.0,11,417,96.3,PO-BOAT-2024-672040
1202,353,16,5,1472,19.99,29425.28,13,366,95.4,PO-BOAT-2023-512390
1203,118,7,2,400,12.99,5196.0,9,127,95.5,PO-BOAT-2023-587003
1204,648,12,5,400,11.99,4796.0,9,657,94.5,PO-BOAT-2024-524483
1205,303,14,6,400,13.99,5596.0,11,314,95.6,PO-BOAT-2023-820316
1206,631,14,4,400,13.99,5596.0,8,639,98.5,PO-BOAT-2024-644014
1207,103,3,6,912,13.99,12758.88,7,110,95.1,PO-BOAT-2023-662851
1208,196,7,3,400,12.99,5196.0,12,208,100.0,PO-BOAT-2023-726687
1209,28,15,5,712,15.99,11384.88,16,44,94.3,PO-BOAT-2023-895308
1210,260,6,1,432,15.99,6907.68,11,271,96.9,PO-BOAT-2023-234822
1211,124,7,3,400,12.99,5196.0,8,132,99.9,PO-BOAT-2023-462662
1212,260,9,3,400,6.99,2796.0,9,269,99.8,PO-BOAT-2023-684446
1213,95,14,1,400,13.99,5596.0,14,109,95.9,PO-BOAT-2023-732984
1214,603,8,1,400,9.99,3996.0,14,617,97.4,PO-BOAT-2024-548201
1215,85,4,6,400,10.99,4396.0,6,91,94.6,PO-BOAT-2023-931888
1216,251,15,7,400,15.99,6396.0,10,261,93.9,PO-BOAT-2023-305985
1217,466,2,2,944,17.99,16982.56,12,478,96.1,PO-BOAT-2024-108511
1218,614,8,7,400,9.99,3996.0,8,622,95.7,PO-BOAT-2024-873565
1219,693,13,6,400,16.99,6796.0,6,699,93.9,PO-BOAT-2024-268292
1220,99,2,3,400,17.99,7196.0,14,113,97.4,PO-BOAT-2023-997395
1221,128,13,5,400,16.99,6796.0,17,145,95.9,PO-BOAT-2023-990319
1222,328,4,5,488,10.99,5363.12,14,342,93.7,PO-BOAT-2023-199921
1223,93,13,6,400,16.99,6796.0,11,104,95.9,PO-BOAT-2023-860795
1224,190,2,2,400,17.99,7196.0,7,197,95.1,PO-BOAT-2023-378662
1225,369,9,7,400,6.99,2796.0,10,379,94.5,PO-BOAT-2024-302348
1226,518,6,7,400,15.99,6396.0,13,531,95.0,PO-BOAT-2024-942554
1227,170,15,2,712,15.99,11384.88,13,183,97.3,PO-BOAT-2023-972834
1228,450,14,3,400,13.99,5596.0,11,461,99.6,PO-BOAT-2024-632423
1229,322,14,1,400,13.99,5596.0,10,332,98.5,PO-BOAT-2023-922067
1230,164,6,4,400,15.99,6396.0,16,180,96.5,PO-BOAT-2023-128438
1231,428,16,4,984,19.99,19670.16,11,439,96.5,PO-BOAT-2024-708765
1232,606,4,3,400,10.99,4396.0,9,615,99.1,PO-BOAT-2024-193931
1233,69,12,5,400,11.99,4796.0,11,80,97.3,PO-BOAT-2023-773496
1234,312,7,7,400,12.99,5196.0,11,323,95.3,PO-BOAT-2023-606792
1235,242,13,5,400,16.99,6796.0,16,258,96.5,PO-BOAT-2023-627055
1236,290,5,4,400,24.99,9996.0,9,299,99.6,PO-BOAT-2023-326000
1237,156,1,5,400,18.99,7596.0,15,171,94.3,PO-BOAT-2023-893462
1238,615,12,7,400,11.99,4796.0,5,620,93.3,PO-BOAT-2024-102704
1239,113,5,7,400,24.99,9996.0,10,123,95.4,PO-BOAT-2023-412545
1240,349,4,4,960,10.99,10550.4,15,364,99.9,PO-BOAT-2023-163869
1241,646,2,6,400,17.99,7196.0,5,651,97.6,PO-BOAT-2024-139973
1242,173,3,3,496,13.99,6939.04,7,180,99.5,PO-BOAT-2023-442601
1243,209,12,6,400,11.99,4796.0,11,220,95.9,PO-BOAT-2023-183094
1244,706,15,7,496,15.99,7931.04,9,715,93.7,PO-BOAT-2024-351919
1245,304,15,4,864,15.99,13815.36,11,315,96.7,PO-BOAT-2023-207328
1246,618,12,6,400,11.99,4796.0,10,628,94.9,PO-BOAT-2024-448518
1247,212,9,5,400,6.99,2796.0,16,228,94.0,PO-BOAT-2023-185985
1248,371,8,7,400,9.99,3996.0,6,377,95.3,PO-BOAT-2024-983373
1249,197,16,5,528,19.99,10554.72,8,205,94.4,PO-BOAT-2023-407014
1250,522,15,1,1032,15.99,16501.68,18,540,97.8,PO-BOAT-2024-118946
1251,11,14,7,400,13.99,5596.0,9,20,95.1,PO-BOAT-2023-313893
1252,295,14,7,400,13.99,5596.0,5,300,96.5,PO-BOAT-2023-178147
1253,20,9,4,400,6.99,2796.0,8,28,97.3,PO-BOAT-2023-964219
1254,283,5,6,400,24.99,9996.0,5,288,96.3,PO-BOAT-2023-406173
1255,108,8,2,400,9.99,3996.0,10,118,97.4,PO-BOAT-2023-737283
1256,510,11,4,400,39.99,15996.0,16,526,97.6,PO-BOAT-2024-222199
1257,157,7,3,400,12.99,5196.0,17,174,99.9,PO-BOAT-2023-929451
1258,428,14,1,400,13.99,5596.0,12,440,99.4,PO-BOAT-2024-881208
1259,480,10,2,400,54.99,21996.0,15,495,97.0,PO-BOAT-2024-688906
1260,221,9,6,520,6.99,3634.8,13,234,93.9,PO-BOAT-2023-938294
1261,684,12,3,400,11.99,4796.0,11,695,97.8,PO-BOAT-2024-678151
1262,578,15,6,696,15.99,11129.04,6,584,96.5,PO-BOAT-2024-697867
1263,363,6,6,432,15.99,6907.68,5,368,97.2,PO-BOAT-2023-901922
1264,267,9,6,400,6.99,2796.0,9,276,94.2,PO-BOAT-2023-771293
1265,189,11,5,400,39.99,15996.0,8,197,96.0,PO-BOAT-2023-345834
1266,558,13,5,400,16.99,6796.0,18,576,95.1,PO-BOAT-2024-906532
1267,453,12,4,400,11.99,4796.0,16,469,99.4,PO-BOAT-2024-477771
1268,569,5,2,400,24.99,9996.0,12,581,97.5,PO-BOAT-2024-991808
1269,677,7,4,400,12.99,5196.0,11,688,98.7,PO-BOAT-2024-298322
1270,602,16,5,768,19.99,15352.32,7,609,97.5,PO-BOAT-2024-639782
1271,324,5,6,400,24.99,9996.0,7,331,95.1,PO-BOAT-2023-925990
1272,21,9,5,400,6.99,2796.0,15,36,96.7,PO-BOAT-2023-738308
1273,726,3,6,776,13.99,10856.24,8,731,95.7,PO-BOAT-2024-324766
1274,10,10,4,400,54.99,21996.0,9,19,96.1,PO-BOAT-2023-678580
1275,564,1,7,496,18.99,9419.04,9,573,95.0,PO-BOAT-2024-315222
1276,399,9,6,400,6.99,2796.0,12,411,97.6,PO-BOAT-2024-181413
1277,576,11,7,400,39.99,15996.0,14,590,94.3,PO-BOAT-2024-785590
1278,691,14,1,400,13.99,5596.0,7,698,98.5,PO-BOAT-2024-680441
1279,434,12,1,400,11.99,4796.0,13,447,95.8,PO-BOAT-2024-135107
1280,716,4,1,512,10.99,5626.88,12,728,96.7,PO-BOAT-2024-789092
1281,278,12,1,400,11.99,4796.0,18,296,96.0,PO-BOAT-2023-301644
1282,415,2,6,520,17.99,9354.8,5,420,97.3,PO-BOAT-2024-710968
1283,512,11,3,400,39.99,15996.0,12,524,99.6,PO-BOAT-2024-833707
1284,242,4,5,424,10.99,4659.76,12,254,95.2,PO-BOAT-2023-384758
1285,136,10,3,400,54.99,21996.0,18,154,99.1,PO-BOAT-2023-917443
1286,151,1,6,904,18.99,17166.96,5,156,94.1,PO-BOAT-2023-981167
1287,59,5,1,400,24.99,9996.0,8,67,96.8,PO-BOAT-2023-717415
1288,442,6,3,784,15.99,12536.16,8,450,96.6,PO-BOAT-2024-992343
1289,124,8,3,400,9.99,3996.0,11,135,99.1,PO-BOAT-2023-139619
1290,327,5,5,1608,24.99,40183.92,9,336,97.2,PO-BOAT-2023-531306
1291,592,10,7,400,54.99,21996.0,11,603,96.9,PO-BOAT-2024-690953
1292,697,1,3,400,18.99,7596.0,17,714,96.4,PO-BOAT-2024-180757
1293,198,3,1,400,13.99,5596.0,18,216,95.6,PO-BOAT-2023-540156
1294,643,9,4,400,6.99,2796.0,12,655,98.4,PO-BOAT-2024-509150
1295,33,2,6,1336,17.99,24034.64,8,41,96.0,PO-BOAT-2023-778570
1296,25,6,7,584,15.99,9338.16,13,38,94.1,PO-BOAT-2023-407684
1297,601,5,2,400,24.99,9996.0,9,610,95.5,PO-BOAT-2024-629852
1298,299,9,1,528,6.99,3690.72,16,315,98.1,PO-BOAT-2023-429024
1299,359,8,2,400,9.99,3996.0,18,377,97.1,PO-BOAT-2023-771815
1300,44,14,1,400,13.99,5596.0,7,51,98.0,PO-BOAT-2023-864838
1301,105,4,3,400,10.99,4396.0,13,118,98.3,PO-BOAT-2023-516549
1302,79,5,2,640,24.99,15993.6,9,88,95.1,PO-BOAT-2023-834155
1303,403,10,5,400,54.99,21996.0,8,411,97.3,PO-BOAT-2024-973126
1304,353,12,3,400,11.99,4796.0,12,365,99.0,PO-BOAT-2023-700381
1305,66,13,5,400,16.99,6796.0,8,74,95.0,PO-BOAT-2023-452480
1306,193,16,1,936,19.99,18710.64,18,211,99.4,PO-BOAT-2023-485929
1307,731,6,2,400,15.99,6396.0,17,731,96.1,PO-BOAT-2024-244418
1308,258,3,1,400,13.99,5596.0,11,269,96.1,PO-BOAT-2023-914622
1309,177,9,5,400,6.99,2796.0,9,186,95.8,PO-BOAT-2023-162621
1310,717,5,6,448,24.99,11195.52,14,731,94.1,PO-BOAT-2024-581250
1311,343,2,2,440,17.99,7915.6,17,360,97.4,PO-BOAT-2023-853919
1312,160,13,3,400,16.99,6796.0,12,172,99.4,PO-BOAT-2023-640744
1313,639,8,7,400,9.99,3996.0,6,645,94.1,PO-BOAT-2024-899058
1314,18,2,7,400,17.99,7196.0,8,26,93.1,PO-BOAT-2023-163399
1315,713,14,2,400,13.99,5596.0,7,720,94.9,PO-BOAT-2024-218616
1316,343,15,2,936,15.99,14966.64,11,354,95.5,PO-BOAT-2023-395694
1317,37,15,2,680,15.99,10873.2,17,54,98.3,PO-BOAT-2023-129136
1318,267,9,7,400,6.99,2796.0,14,281,93.5,PO-BOAT-2023-239605
1319,470,2,4,400,17.99,7196.0,17,487,96.4,PO-BOAT-2024-155652
1320,700,12,6,400,11.99,4796.0,14,714,97.5,PO-BOAT-2024-596010
1321,503,5,5,408,24.99,10195.92,14,517,96.3,PO-BOAT-2024-468613
1322,189,6,4,400,15.99,6396.0,11,200,96.2,PO-BOAT-2023-321974
1323,712,16,3,1352,19.99,27026.48,13,725,99.2,PO-BOAT-2024-748153
1324,230,12,5,400,11.99,4796.0,14,244,96.3,PO-BOAT-2023-299229
1325,514,15,2,576,15.99,9210.24,7,521,96.6,PO-BOAT-2024-211106
1326,454,6,5,400,15.99,6396.0,7,461,96.1,PO-BOAT-2024-918863
1327,172,11,3,400,39.99,15996.0,8,180,96.5,PO-BOAT-2023-984330
1328,373,6,7,400,15.99,6396.0,5,378,95.8,PO-BOAT-2024-249305
1329,470,8,2,400,9.99,3996.0,16,486,97.7,PO-BOAT-2024-346907
1330,278,16,6,728,19.99,14552.72,13,291,94.1,PO-BOAT-2023-419328
1331,159,7,2,400,12.99,5196.0,8,167,96.5,PO-BOAT-2023-525845
1332,521,5,6,400,24.99,9996.0,12,533,95.0,PO-BOAT-2024-422328
1333,99,8,4,400,9.99,3996.0,8,107,96.3,PO-BOAT-2023-652654
1334,680,4,7,512,10.99,5626.88,6,686,96.1,PO-BOAT-2024-223421
1335,714,15,3,2328,15.99,37224.72,9,723,97.1,PO-BOAT-2024-162944
1336,725,15,2,608,15.99,9721.92,12,731,98.5,PO-BOAT-2024-640834
1337,539,7,4,400,12.99,5196.0,9,548,96.7,PO-BOAT-2024-286381
1338,356,6,6,624,15.99,9977.76,13,369,96.0,PO-BOAT-2023-399480
1339,437,2,6,400,17.99,7196.0,8,445,95.6,PO-BOAT-2024-951909
1340,602,4,3,408,10.99,4483.92,12,614,99.5,PO-BOAT-2024-644378
1341,539,9,6,400,6.99,2796.0,12,551,96.3,PO-BOAT-2024-170777
1342,354,12,7,400,11.99,4796.0,9,363,94.0,PO-BOAT-2023-163383
1343,211,16,2,1432,19.99,28625.68,15,226,97.2,PO-BOAT-2023-278242
1344,449,8,3,400,9.99,3996.0,16,465,99.3,PO-BOAT-2024-525736
1345,437,2,4,400,17.99,7196.0,11,448,98.1,PO-BOAT-2024-516536
1346,3,6,7,400,15.99,6396.0,6,9,95.1,PO-BOAT-2023-179714
1347,248,5,4,400,24.99,9996.0,14,262,98.8,PO-BOAT-2023-775929
